order_id,payment_value,payment_type,payment_installments
CA-2016-156748,351.368011474609,credit_card,1
CA-2016-156811,9.81599998474121,credit_card,8
CA-2016-157000,534.892028808594,debit_card,10
CA-2016-157161,1082.22998046875,credit_card,2
CA-2016-157217,99.8099975585938,credit_card,8
CA-2016-157245,23.1000003814697,debit_card,2
CA-2016-157259,999.432006835938,credit_card,10
CA-2016-157266,3290.24609375,credit_card,1
CA-2016-157280,3025.39208984375,debit_card,10
CA-2016-157336,273.544006347656,credit_card,2
CA-2016-157364,721.875,credit_card,8
CA-2016-157511,260.880004882813,credit_card,2
CA-2016-157588,841.914001464844,credit_card,4
CA-2016-157686,57.689998626709,credit_card,10
CA-2016-157707,249.567993164063,debit_card,8
CA-2016-157714,1369.76403808594,debit_card,3
CA-2016-157742,103.5,credit_card,1
CA-2016-157749,971.52001953125,credit_card,1
CA-2016-157763,18.7040004730225,credit_card,2
CA-2016-157791,8.81999969482422,credit_card,1
CA-2016-157868,54.9599990844727,credit_card,5
CA-2016-158001,115.791999816895,credit_card,2
CA-2016-158043,17499.94921875,debit_card,1
CA-2016-158099,104.099998474121,debit_card,2
CA-2016-158155,191.376007080078,credit_card,3
CA-2016-158211,81.484001159668,credit_card,1
CA-2016-158260,348.928009033203,credit_card,3
CA-2016-158302,5.19299983978271,credit_card,4
CA-2016-158358,188.552001953125,credit_card,8
CA-2016-158435,198.554000854492,credit_card,2
CA-2016-158547,24.0480003356934,credit_card,4
CA-2016-158568,1713.48999023438,credit_card,8
CA-2016-158575,5.54400014877319,credit_card,2
CA-2016-158610,69.120002746582,debit_card,10
CA-2016-158617,42.7599983215332,credit_card,8
CA-2016-158694,2290.2900390625,credit_card,10
CA-2016-158778,41.3940010070801,voucher,1
CA-2016-158806,686.929992675781,credit_card,3
CA-2016-158834,106.699996948242,credit_card,1
CA-2016-158841,143.384002685547,credit_card,3
CA-2016-158869,1279.1650390625,credit_card,1
CA-2016-158925,159.960006713867,credit_card,8
CA-2016-159009,53.2799987792969,credit_card,6
CA-2016-159016,1041.16723632813,debit_card,5
CA-2016-159023,22,credit_card,3
CA-2016-159142,547.073974609375,credit_card,1
CA-2016-159212,593.219970703125,credit_card,2
CA-2016-159345,2395.19995117188,credit_card,8
CA-2016-159373,276.600006103516,debit_card,1
CA-2016-159639,34.9440002441406,credit_card,1
CA-2016-159653,25.5839996337891,credit_card,2
CA-2016-159730,126.456001281738,credit_card,1
CA-2016-159737,6.91200017929077,credit_card,2
CA-2016-159765,24.8999996185303,credit_card,1
CA-2016-159912,323.127990722656,credit_card,8
CA-2016-159940,287.839996337891,credit_card,1
CA-2016-159989,14.4799995422363,credit_card,4
CA-2016-160108,159.583999633789,credit_card,3
CA-2016-160129,298.976013183594,credit_card,2
CA-2016-160136,6.25799989700317,credit_card,4
CA-2016-160234,49.0800018310547,credit_card,10
CA-2016-160241,437.850006103516,credit_card,7
CA-2016-160304,226.055999755859,credit_card,2
CA-2016-160479,25.5,credit_card,3
CA-2016-160486,361.376007080078,credit_card,10
CA-2016-160500,57.3300018310547,voucher,1
CA-2016-160535,1440.33605957031,credit_card,1
CA-2016-160598,57.576000213623,credit_card,5
CA-2016-160717,1659.97204589844,credit_card,3
CA-2016-160745,57.4799995422363,voucher,4
CA-2016-160815,14.6199998855591,debit_card,2
CA-2016-160941,162.544006347656,credit_card,8
CA-2016-161025,7999.97998046875,credit_card,2
CA-2016-161095,194.860000610352,credit_card,3
CA-2016-161158,120,credit_card,1
CA-2016-161207,410.351989746094,debit_card,6
CA-2016-161389,29.7000007629395,credit_card,1
CA-2016-161473,581.955993652344,credit_card,1
CA-2016-161543,600.530029296875,credit_card,2
CA-2016-161662,5.90399980545044,credit_card,4
CA-2016-161669,723.343994140625,debit_card,4
CA-2016-161676,71.9800033569336,credit_card,4
CA-2016-161746,243.727996826172,credit_card,8
CA-2016-161781,47.5200004577637,credit_card,1
CA-2016-161816,642.890014648438,credit_card,4
CA-2016-161907,112.970001220703,credit_card,8
CA-2016-161928,13.2480001449585,debit_card,6
CA-2016-162082,114.800003051758,credit_card,2
CA-2016-162110,333.998992919922,credit_card,6
CA-2016-162159,22.7199993133545,credit_card,5
CA-2016-162187,1601.2919921875,credit_card,5
CA-2016-162222,353.567993164063,credit_card,6
CA-2016-162236,824.331970214844,credit_card,1
CA-2016-162313,49.6500015258789,credit_card,4
CA-2016-162348,174.949996948242,credit_card,4
CA-2016-162355,798.47998046875,debit_card,7
CA-2016-162383,250.64599609375,credit_card,2
CA-2016-162390,2032.94201660156,credit_card,3
CA-2016-162404,111.150001525879,debit_card,10
CA-2016-162614,24.4720001220703,credit_card,4
CA-2016-162726,124.680000305176,credit_card,1
CA-2016-162733,4.92799997329712,credit_card,2
CA-2016-162747,20.0160007476807,credit_card,1
CA-2016-162901,563.919982910156,credit_card,2
CA-2016-162943,41.7200012207031,credit_card,8
CA-2016-163048,7.96799993515015,credit_card,6
CA-2016-163153,133.223999023438,credit_card,2
CA-2016-163167,1707.7060546875,credit_card,3
CA-2016-163174,129.979995727539,credit_card,1
CA-2016-163202,194.848007202148,voucher,1
CA-2016-163216,1091.93005371094,credit_card,10
CA-2016-163328,473.537994384766,credit_card,7
CA-2016-163384,67.0080032348633,credit_card,3
CA-2016-163398,95.8880004882813,credit_card,6
CA-2016-163573,30.992000579834,credit_card,6
CA-2016-163594,146.061996459961,credit_card,4
CA-2016-163636,11.539999961853,credit_card,10
CA-2016-163755,2.30399990081787,credit_card,6
CA-2016-163776,1734.04895019531,debit_card,6
CA-2016-163804,283.455993652344,credit_card,3
CA-2016-163937,35.2319984436035,debit_card,1
CA-2016-163951,591.320007324219,credit_card,1
CA-2016-163972,54.1920013427734,credit_card,8
CA-2016-163986,48.7840003967285,debit_card,3
CA-2016-164035,32.0400009155273,credit_card,4
CA-2016-164154,58.1940002441406,credit_card,2
CA-2016-164399,1425.14001464844,credit_card,3
CA-2016-164483,755.960021972656,debit_card,5
CA-2016-164490,37.6800003051758,credit_card,7
CA-2016-164511,101.263999938965,voucher,6
CA-2016-164574,894.52001953125,debit_card,1
CA-2016-164637,43.5120010375977,credit_card,4
CA-2016-164672,64.8639984130859,credit_card,10
CA-2016-164735,9.98999977111816,debit_card,2
CA-2016-164770,6.13199996948242,credit_card,2
CA-2016-164784,749.883972167969,credit_card,5
CA-2016-164889,965.849975585938,credit_card,4
CA-2016-164896,307.980010986328,credit_card,1
CA-2016-164924,853.091979980469,credit_card,2
CA-2016-164938,15.2600002288818,credit_card,17
CA-2016-165015,51.5880012512207,credit_card,7
CA-2016-165148,1439.96801757813,debit_card,5
CA-2016-165169,249.983993530273,credit_card,1
CA-2016-165218,149.929992675781,credit_card,8
CA-2016-165316,596.906005859375,credit_card,4
CA-2016-165330,1360.46801757813,credit_card,8
CA-2016-165484,267.428009033203,debit_card,2
CA-2016-165561,42.6160011291504,credit_card,5
CA-2016-165820,61.9599990844727,credit_card,4
CA-2016-165827,2799.9599609375,credit_card,8
CA-2016-165848,121.547996520996,credit_card,1
CA-2016-165918,626.833984375,credit_card,3
CA-2016-165995,172.149993896484,credit_card,1
CA-2016-166163,469.950012207031,credit_card,3
CA-2016-166226,1109.81994628906,debit_card,5
CA-2016-166240,159.839996337891,credit_card,8
CA-2016-166275,489.920013427734,credit_card,2
CA-2016-166282,232.559997558594,credit_card,10
CA-2016-166373,258.899993896484,credit_card,6
CA-2016-166380,20.7229995727539,debit_card,2
CA-2016-166429,4.78800010681152,credit_card,10
CA-2016-166443,19.3600006103516,credit_card,2
CA-2016-166618,134.108001708984,credit_card,10
CA-2016-166625,83.9000015258789,credit_card,2
CA-2016-166653,45.2480010986328,credit_card,6
CA-2016-166674,1933.53796386719,debit_card,5
CA-2016-166772,248.080001831055,credit_card,3
CA-2016-166912,433.567993164063,voucher,1
CA-2016-167115,501.809997558594,debit_card,5
CA-2016-167241,513.335998535156,credit_card,1
CA-2016-167290,498,credit_card,10
CA-2016-167416,84.8399963378906,credit_card,5
CA-2016-167507,147.067993164063,voucher,2
CA-2016-167556,723.900024414063,credit_card,5
CA-2016-167584,39.8800010681152,credit_card,2
CA-2016-167605,141.552001953125,credit_card,3
CA-2016-167682,89.3639984130859,credit_card,8
CA-2016-167759,4.60799980163574,credit_card,3
CA-2016-167983,1345.48498535156,credit_card,3
CA-2016-168032,1063.30004882813,credit_card,2
CA-2016-168046,1015.833984375,credit_card,1
CA-2016-168081,14.7600002288818,debit_card,1
CA-2016-168354,200.376007080078,debit_card,4
CA-2016-168361,258.575988769531,credit_card,2
CA-2016-168536,25.6319999694824,credit_card,1
CA-2016-168543,383.43798828125,debit_card,5
CA-2016-168557,1294.75,debit_card,2
CA-2016-168753,154.399993896484,credit_card,1
CA-2016-168774,219.184005737305,credit_card,5
CA-2016-168830,182.940002441406,debit_card,1
CA-2016-168844,1090.26794433594,debit_card,5
CA-2016-168893,290.428009033203,credit_card,8
CA-2016-168921,49.7599983215332,credit_card,3
CA-2016-168956,521.68798828125,credit_card,3
CA-2016-169026,17.4799995422363,credit_card,8
CA-2016-169103,1538.82995605469,debit_card,3
CA-2016-169166,563.807983398438,credit_card,1
CA-2016-169194,115.503997802734,credit_card,1
CA-2016-169215,87.8000030517578,credit_card,4
CA-2016-169334,65.5,credit_card,8
CA-2016-169663,101.51000213623,credit_card,4
CA-2016-169670,53.3400001525879,credit_card,2
CA-2016-169824,229.580001831055,credit_card,4
CA-2016-169838,61.7599983215332,credit_card,10
CA-2016-169887,112.139999389648,credit_card,2
CA-2016-169922,639.065979003906,credit_card,1
CA-2016-169943,389.847991943359,credit_card,4
CA-2016-169957,97.1760025024414,debit_card,6
CA-2016-169971,36.0200004577637,credit_card,4
CA-2017-100013,484.824005126953,credit_card,5
CA-2017-100055,120.23999786377,credit_card,2
CA-2017-100097,711.306030273438,credit_card,8
CA-2017-100111,2805.65600585938,credit_card,2
CA-2017-100160,70.1399993896484,credit_card,9
CA-2017-100202,217.055999755859,credit_card,8
CA-2017-100223,1492.89904785156,voucher,2
CA-2017-100230,1930.33605957031,debit_card,4
CA-2017-100237,51.7999992370605,credit_card,1
CA-2017-100314,1116.90002441406,voucher,1
CA-2017-100335,103.968002319336,credit_card,3
CA-2017-100356,272.940002441406,credit_card,3
CA-2017-100384,117.396003723145,debit_card,2
CA-2017-100412,69.9300003051758,credit_card,6
CA-2017-100426,31.7759990692139,credit_card,7
CA-2017-100433,45.3600006103516,debit_card,2
CA-2017-100524,32.0099983215332,credit_card,8
CA-2017-100601,45.0400009155273,credit_card,1
CA-2017-100615,2714.93408203125,credit_card,8
CA-2017-100622,622.711975097656,credit_card,3
CA-2017-100636,84.9899978637695,debit_card,5
CA-2017-100650,87.5400009155273,credit_card,10
CA-2017-100748,70.0080032348633,credit_card,2
CA-2017-100783,69.5199966430664,credit_card,1
CA-2017-100811,63.2459983825684,debit_card,6
CA-2017-100902,94.0999984741211,credit_card,3
CA-2017-100951,99.6959991455078,debit_card,2
CA-2017-101042,522.799987792969,debit_card,10
CA-2017-101049,395.511993408203,credit_card,5
CA-2017-101077,259.739990234375,credit_card,4
CA-2017-101182,470.592010498047,credit_card,5
CA-2017-101210,374.436004638672,credit_card,1
CA-2017-101245,92.5319976806641,credit_card,8
CA-2017-101273,15.5699996948242,credit_card,6
CA-2017-101308,371.127990722656,credit_card,2
CA-2017-101322,104.980003356934,credit_card,1
CA-2017-101434,1195.93798828125,debit_card,2
CA-2017-101483,554.47998046875,credit_card,6
CA-2017-101574,27.4200000762939,credit_card,10
CA-2017-101581,185.580001831055,credit_card,2
CA-2017-101637,1252.70397949219,debit_card,1
CA-2017-101665,99.9800033569336,credit_card,7
CA-2017-101700,18.3840007781982,credit_card,10
CA-2017-101728,297.549987792969,credit_card,10
CA-2017-101749,14.9799995422363,credit_card,1
CA-2017-101798,67.2399978637695,credit_card,1
CA-2017-101805,2638.75610351563,credit_card,3
CA-2017-102099,151.848007202148,debit_card,10
CA-2017-102155,102.823997497559,credit_card,4
CA-2017-102197,409.253997802734,credit_card,10
CA-2017-102204,1339.32800292969,debit_card,1
CA-2017-102267,272.609985351563,credit_card,10
CA-2017-102309,619.997985839844,credit_card,4
CA-2017-102337,62.8160018920898,credit_card,2
CA-2017-102379,318.290008544922,credit_card,4
CA-2017-102407,169.451995849609,credit_card,4
CA-2017-102414,150.712005615234,credit_card,15
CA-2017-102519,325.503997802734,credit_card,2
CA-2017-102554,18.0879993438721,credit_card,2
CA-2017-102610,607.495971679688,credit_card,2
CA-2017-102659,5.21999979019165,credit_card,8
CA-2017-102729,85.9000015258789,credit_card,1
CA-2017-102736,515.840026855469,credit_card,1
CA-2017-102750,26.7999992370605,credit_card,2
CA-2017-102771,12.9399995803833,credit_card,8
CA-2017-102820,10.3039999008179,credit_card,10
CA-2017-102834,155.350006103516,credit_card,5
CA-2017-102925,4117.419921875,credit_card,5
CA-2017-102946,323.981994628906,credit_card,1
CA-2017-102967,31.5599994659424,credit_card,1
CA-2017-103009,328.589996337891,debit_card,10
CA-2017-103065,378.630004882813,credit_card,5
CA-2017-103156,47.4000015258789,credit_card,10
CA-2017-103212,1052.16796875,credit_card,2
CA-2017-103352,456.589996337891,credit_card,2
CA-2017-103380,219.294006347656,credit_card,8
CA-2017-103415,663.919982910156,credit_card,6
CA-2017-103443,260.835998535156,credit_card,2
CA-2017-103478,251.022003173828,credit_card,4
CA-2017-103499,1117.92004394531,credit_card,4
CA-2017-103506,56.2999992370605,credit_card,3
CA-2017-103520,4.8600001335144,debit_card,4
CA-2017-103611,856.656005859375,credit_card,1
CA-2017-103765,199.75,credit_card,2
CA-2017-103877,22.7040004730225,debit_card,1
CA-2017-103968,37.6599998474121,debit_card,1
CA-2017-104003,831.200012207031,credit_card,8
CA-2017-104010,14.3999996185303,credit_card,4
CA-2017-104066,2.30399990081787,credit_card,1
CA-2017-104080,50.3380012512207,credit_card,2
CA-2017-104108,171.039993286133,credit_card,3
CA-2017-104136,198.876007080078,credit_card,2
CA-2017-104220,722.856018066406,debit_card,2
CA-2017-104318,83.4199981689453,credit_card,9
CA-2017-104381,28,credit_card,1
CA-2017-104388,18.2880001068115,debit_card,1
CA-2017-104577,599.900024414063,credit_card,5
CA-2017-104619,277.171997070313,debit_card,1
CA-2017-104640,16.0799999237061,debit_card,5
CA-2017-104647,217.764007568359,credit_card,6
CA-2017-104731,2542.50805664063,credit_card,10
CA-2017-104745,134.656005859375,credit_card,5
CA-2017-104801,1211.083984375,credit_card,4
CA-2017-104822,50.4959983825684,credit_card,1
CA-2017-104850,662.880004882813,credit_card,1
CA-2017-104864,98.6119995117188,credit_card,1
CA-2017-104885,724.89599609375,debit_card,3
CA-2017-104906,30.8700008392334,debit_card,1
CA-2017-104913,7.92000007629395,credit_card,10
CA-2017-104927,265.989990234375,credit_card,8
CA-2017-105053,14.9399995803833,credit_card,3
CA-2017-105074,621.760009765625,credit_card,1
CA-2017-105130,63.9799995422363,credit_card,1
CA-2017-105144,99.9800033569336,credit_card,4
CA-2017-105193,106.869003295898,credit_card,8
CA-2017-105214,74.5019989013672,voucher,1
CA-2017-105235,40.0419998168945,credit_card,8
CA-2017-105326,19.7999992370605,credit_card,1
CA-2017-105333,151.552001953125,credit_card,6
CA-2017-105410,437.928009033203,credit_card,2
CA-2017-105445,1.52400004863739,credit_card,5
CA-2017-105480,126.53800201416,credit_card,1
CA-2017-105487,1871.10803222656,credit_card,8
CA-2017-105543,27.9680004119873,credit_card,10
CA-2017-105620,106.111999511719,credit_card,3
CA-2017-105669,90.0780029296875,credit_card,4
CA-2017-105809,281.967987060547,credit_card,1
CA-2017-105823,892.223999023438,credit_card,3
CA-2017-105851,78.5999984741211,credit_card,12
CA-2017-105886,389.970001220703,credit_card,6
CA-2017-105914,85.6640014648438,credit_card,2
CA-2017-105921,37.7400016784668,credit_card,4
CA-2017-105991,854.776000976563,credit_card,10
CA-2017-106033,383.951995849609,credit_card,1
CA-2017-106047,13.039999961853,credit_card,6
CA-2017-106068,2394.28100585938,credit_card,6
CA-2017-106103,7.92000007629395,credit_card,10
CA-2017-106180,414.368011474609,credit_card,3
CA-2017-106355,84.4160003662109,credit_card,2
CA-2017-106432,924.682006835938,credit_card,2
CA-2017-106537,12.1440000534058,credit_card,8
CA-2017-106691,99.568000793457,debit_card,3
CA-2017-106747,26.3799991607666,credit_card,10
CA-2017-106782,5.28000020980835,credit_card,2
CA-2017-106824,163.764007568359,credit_card,10
CA-2017-106831,41.7039985656738,credit_card,2
CA-2017-106852,240.339996337891,credit_card,2
CA-2017-106859,232.332000732422,credit_card,1
CA-2017-106943,36.2700004577637,credit_card,3
CA-2017-106964,32.4000015258789,debit_card,4
CA-2017-107125,364.100006103516,debit_card,10
CA-2017-107132,250.533996582031,credit_card,2
CA-2017-107167,255.983993530273,credit_card,1
CA-2017-107174,980.260009765625,credit_card,3
CA-2017-107209,42.810001373291,credit_card,1
CA-2017-107244,2.20199990272522,credit_card,2
CA-2017-107265,6.40799999237061,credit_card,2
CA-2017-107293,3.98399996757507,debit_card,3
CA-2017-107314,219.839996337891,credit_card,1
CA-2017-107321,217.817993164063,debit_card,10
CA-2017-107342,21.9599990844727,credit_card,7
CA-2017-107461,9.97999954223633,debit_card,2
CA-2017-107503,748.752014160156,credit_card,2
CA-2017-107517,573.650024414063,credit_card,2
CA-2017-107552,13.9799995422363,debit_card,4
CA-2017-107629,944.018005371094,credit_card,10
CA-2017-107713,108.335998535156,credit_card,1
CA-2017-107720,64.9599990844727,credit_card,1
CA-2017-107727,37.3199996948242,credit_card,1
CA-2017-107748,52.5660018920898,credit_card,1
CA-2017-107797,79.5120010375977,credit_card,2
CA-2017-107825,1319.9599609375,credit_card,4
CA-2017-107853,20.6399993896484,credit_card,4
CA-2017-107874,131.979995727539,credit_card,2
CA-2017-107909,776.849975585938,credit_card,4
CA-2017-107958,180.664001464844,credit_card,2
CA-2017-107986,96.0800018310547,credit_card,4
CA-2017-108000,159.559997558594,credit_card,6
CA-2017-108035,364.519989013672,credit_card,2
CA-2017-108070,663.872985839844,credit_card,10
CA-2017-108091,358.579986572266,credit_card,3
CA-2017-108112,123.732002258301,credit_card,6
CA-2017-108287,38.8800010681152,credit_card,4
CA-2017-108294,12.960000038147,debit_card,2
CA-2017-108322,621.142028808594,credit_card,3
CA-2017-108329,29.7800006866455,credit_card,4
CA-2017-108441,621.607971191406,credit_card,3
CA-2017-108539,188.927993774414,debit_card,3
CA-2017-108553,327.664001464844,credit_card,4
CA-2017-108560,500.707000732422,credit_card,8
CA-2017-108574,243.809997558594,credit_card,4
CA-2017-108749,68.2440032958984,credit_card,10
CA-2017-108791,178.302001953125,credit_card,1
CA-2017-108854,117.431999206543,debit_card,3
CA-2017-108910,33.4000015258789,credit_card,4
CA-2017-108931,650.200012207031,credit_card,10
CA-2017-109085,579.580017089844,credit_card,3
CA-2017-109099,36.7379989624023,credit_card,1
CA-2017-109183,38.8800010681152,credit_card,3
CA-2017-109211,17.0400009155273,voucher,1
CA-2017-109393,309.575988769531,voucher,4
CA-2017-109589,32.4000015258789,credit_card,1
CA-2017-109701,1468.83801269531,credit_card,2
CA-2017-109715,16.5200004577637,credit_card,1
CA-2017-109750,6.67999982833862,credit_card,2
CA-2017-109757,901.872009277344,credit_card,2
CA-2017-109778,7.38000011444092,debit_card,8
CA-2017-109946,194.699996948242,credit_card,8
CA-2017-109960,645.473022460938,credit_card,10
CA-2017-110198,205.600006103516,credit_card,3
CA-2017-110212,1801.63195800781,debit_card,2
CA-2017-110310,483.648010253906,credit_card,2
CA-2017-110373,303.235992431641,credit_card,8
CA-2017-110380,256.783996582031,credit_card,10
CA-2017-110429,73.3600006103516,debit_card,2
CA-2017-110443,730.101989746094,debit_card,8
CA-2017-110478,95.2480010986328,credit_card,5
CA-2017-110625,13.2799997329712,credit_card,4
CA-2017-110821,136.171997070313,credit_card,1
CA-2017-110842,1474.26000976563,credit_card,10
CA-2017-110884,25.6800003051758,credit_card,2
CA-2017-110905,4052.330078125,credit_card,10
CA-2017-110926,19.75,credit_card,2
CA-2017-110940,32.8959999084473,debit_card,4
CA-2017-111178,15.9200000762939,credit_card,6
CA-2017-111220,665.539978027344,credit_card,8
CA-2017-111262,229.143997192383,credit_card,10
CA-2017-111269,458.640014648438,credit_card,1
CA-2017-111332,1114.94201660156,credit_card,2
CA-2017-111374,4.40999984741211,credit_card,4
CA-2017-111388,26.8799991607666,credit_card,10
CA-2017-111556,689.523986816406,credit_card,2
CA-2017-111577,34.7599983215332,credit_card,4
CA-2017-111591,111.599998474121,credit_card,2
CA-2017-111647,8.85000038146973,credit_card,2
CA-2017-111689,67.2699966430664,credit_card,4
CA-2017-111717,215.591995239258,credit_card,3
CA-2017-111738,76.9120025634766,debit_card,1
CA-2017-111759,67.7099990844727,credit_card,8
CA-2017-111808,36.4000015258789,credit_card,2
CA-2017-111815,383.920013427734,credit_card,3
CA-2017-112004,74.3079986572266,credit_card,2
CA-2017-112039,43.8720016479492,credit_card,4
CA-2017-112333,260.059997558594,credit_card,8
CA-2017-112431,52.5880012512207,debit_card,5
CA-2017-112473,8.0959997177124,credit_card,2
CA-2017-112515,992.193969726563,credit_card,1
CA-2017-112529,89.5,credit_card,5
CA-2017-112536,249.516006469727,credit_card,2
CA-2017-112725,1038.3759765625,credit_card,4
CA-2017-112753,70.8899993896484,credit_card,4
CA-2017-112774,19.8600006103516,credit_card,1
CA-2017-112809,71.3639984130859,credit_card,8
CA-2017-112844,227.320007324219,credit_card,10
CA-2017-112865,104.580001831055,voucher,4
CA-2017-112900,40.9700012207031,credit_card,4
CA-2017-112956,84.3560028076172,credit_card,8
CA-2017-112984,19.6480007171631,voucher,3
CA-2017-113075,10.710000038147,credit_card,4
CA-2017-113208,6.46400022506714,credit_card,2
CA-2017-113278,2117.205078125,credit_card,10
CA-2017-113355,4673.39990234375,credit_card,6
CA-2017-113453,37.4599990844727,credit_card,3
CA-2017-113460,25.3439998626709,debit_card,1
CA-2017-113474,19.5359992980957,credit_card,7
CA-2017-113481,631.840026855469,credit_card,1
CA-2017-113530,662.640014648438,credit_card,4
CA-2017-113558,70.015998840332,credit_card,2
CA-2017-113670,517.6240234375,credit_card,2
CA-2017-113705,2151.07495117188,credit_card,10
CA-2017-113873,1376.63403320313,credit_card,3
CA-2017-113908,306.940002441406,credit_card,4
CA-2017-114055,188.613998413086,credit_card,10
CA-2017-114216,242.623992919922,credit_card,3
CA-2017-114258,1322.93005371094,credit_card,2
CA-2017-114370,1001.583984375,credit_card,2
CA-2017-114412,250.259994506836,credit_card,12
CA-2017-114440,89.568000793457,credit_card,2
CA-2017-114552,876.299987792969,credit_card,10
CA-2017-114636,370.619995117188,debit_card,1
CA-2017-114804,239.960006713867,debit_card,2
CA-2017-115070,14.0959997177124,credit_card,10
CA-2017-115105,1119.98400878906,credit_card,1
CA-2017-115119,919.539978027344,credit_card,4
CA-2017-115175,330.588012695313,credit_card,4
CA-2017-115322,1640.69995117188,credit_card,1
CA-2017-115448,17.1200008392334,credit_card,10
CA-2017-115546,12.4680004119873,debit_card,5
CA-2017-115602,302.809997558594,credit_card,6
CA-2017-115651,26.7520008087158,credit_card,3
CA-2017-115777,51.6479988098145,credit_card,3
CA-2017-115805,17.0879993438721,credit_card,2
CA-2017-115882,462.611999511719,credit_card,3
CA-2017-115931,1138.97998046875,credit_card,1
CA-2017-115994,76.5439987182617,debit_card,1
CA-2017-116113,39.6240005493164,credit_card,3
CA-2017-116204,146.759994506836,credit_card,10
CA-2017-116225,89.9700012207031,credit_card,1
CA-2017-116288,8.61999988555908,credit_card,1
CA-2017-116358,38.4879989624023,credit_card,5
CA-2017-116498,71.9759979248047,credit_card,3
CA-2017-116519,52.5120010375977,credit_card,4
CA-2017-116645,344.220001220703,credit_card,10
CA-2017-116680,53.8499984741211,credit_card,2
CA-2017-116715,307.447998046875,debit_card,10
CA-2017-116855,8.35200023651123,credit_card,1
CA-2017-116939,41.3699989318848,credit_card,4
CA-2017-116946,924.210021972656,credit_card,10
CA-2017-116953,58.4640007019043,credit_card,1
CA-2017-116988,409.869995117188,credit_card,2
CA-2017-117009,36.4000015258789,voucher,3
CA-2017-117023,366.059997558594,credit_card,5
CA-2017-117044,41.7840003967285,credit_card,2
CA-2017-117079,70.9800033569336,credit_card,2
CA-2017-117114,180.179992675781,credit_card,7
CA-2017-117128,1579.03601074219,credit_card,2
CA-2017-117156,307.980010986328,credit_card,3
CA-2017-117198,51.1839981079102,credit_card,10
CA-2017-117212,2094.6279296875,debit_card,2
CA-2017-117240,454.559997558594,debit_card,10
CA-2017-117261,10.5600004196167,credit_card,8
CA-2017-117324,553.218994140625,credit_card,4
CA-2017-117394,273.665985107422,credit_card,2
CA-2017-117401,666.330017089844,credit_card,4
CA-2017-117422,5014.94384765625,credit_card,1
CA-2017-117436,191.975997924805,credit_card,8
CA-2017-117443,307.272003173828,credit_card,10
CA-2017-117457,881.364013671875,credit_card,5
CA-2017-117485,33.4879989624023,debit_card,2
CA-2017-117513,244.005996704102,debit_card,2
CA-2017-117632,407.536010742188,credit_card,7
CA-2017-117646,2302.76000976563,credit_card,10
CA-2017-117667,487.493988037109,credit_card,2
CA-2017-117695,12.1800003051758,debit_card,1
CA-2017-117702,853.781982421875,credit_card,3
CA-2017-117807,59.9939994812012,credit_card,4
CA-2017-117821,16.5599994659424,credit_card,4
CA-2017-117863,168.350006103516,credit_card,1
CA-2017-117870,687.280029296875,credit_card,2
CA-2017-117933,801.567993164063,debit_card,10
CA-2017-117947,1437.21997070313,credit_card,4
CA-2017-118003,97.4240036010742,credit_card,5
CA-2017-118017,1029.08203125,credit_card,2
CA-2017-118122,659.969970703125,credit_card,10
CA-2017-118136,54.3359985351563,debit_card,1
CA-2017-118199,546.924011230469,credit_card,10
CA-2017-118213,215.160003662109,credit_card,4
CA-2017-118360,40.6800003051758,credit_card,1
CA-2017-118367,353.567993164063,debit_card,4
CA-2017-118402,44.4000015258789,credit_card,2
CA-2017-118437,14.2720003128052,credit_card,7
CA-2017-118521,5.55999994277954,debit_card,3
CA-2017-118542,46.1399993896484,credit_card,10
CA-2017-118577,405.463989257813,credit_card,6
CA-2017-118640,502.619995117188,debit_card,4
CA-2017-118668,435.167999267578,debit_card,2
CA-2017-118724,96.3099975585938,debit_card,1
CA-2017-118731,168.636001586914,credit_card,1
CA-2017-118857,60.8639984130859,credit_card,10
CA-2017-118864,71.9759979248047,credit_card,2
CA-2017-118885,615.536010742188,credit_card,5
CA-2017-118892,124.199996948242,credit_card,1
CA-2017-119004,8682.916015625,credit_card,1
CA-2017-119011,745.995971679688,credit_card,1
CA-2017-119193,1326.86999511719,credit_card,3
CA-2017-119284,3245.31201171875,credit_card,5
CA-2017-119305,7.15999984741211,credit_card,5
CA-2017-119389,85.0559997558594,credit_card,2
CA-2017-119424,85.620002746582,credit_card,2
CA-2017-119452,9.93599987030029,credit_card,4
CA-2017-119494,46.6720008850098,debit_card,10
CA-2017-119564,2003.92004394531,credit_card,4
CA-2017-119578,11.8000001907349,credit_card,1
CA-2017-119655,98.879997253418,credit_card,5
CA-2017-119746,145.639999389648,credit_card,3
CA-2017-119809,1365.61596679688,credit_card,3
CA-2017-120019,9.76799964904785,credit_card,1
CA-2017-120061,91.6800003051758,credit_card,8
CA-2017-120168,280.977996826172,credit_card,3
CA-2017-120222,326.303985595703,credit_card,10
CA-2017-120327,31.9200000762939,debit_card,2
CA-2017-120376,468.816009521484,credit_card,3
CA-2017-120404,198.546005249023,credit_card,8
CA-2017-120614,112.648002624512,credit_card,1
CA-2017-120705,242.940002441406,credit_card,4
CA-2017-120719,123.919998168945,credit_card,5
CA-2017-120761,201.583999633789,credit_card,2
CA-2017-120894,332.940002441406,credit_card,2
