OrderItemID,OrderID,ProductID,Quantity
OR-EW-69022847,OR-77123,PRD-00495,4
OR-BL-87750373,OR-77123,PRD-00034,1
OR-C-89937573,OR-77123,PRD-00113,5
OR-CP-62492880,OR-77123,PRD-00100,5
OR-WM-71479186,OR-73871,PRD-00001,1
OR-W-21166160,OR-73871,PRD-00011,5
OR-S-16266223,OR-73871,PRD-00391,3
OR-J-56878890,OR-43861,PRD-00031,2
OR-BL-71451358,OR-43861,PRD-00002,2
OR-GDJ-99463539,OR-89657,PRD-00088,1
OR-C-52028720,OR-89657,PRD-00103,5
OR-CS-11911602,OR-89657,PRD-00014,5
OR-I-20361492,OR-89657,PRD-00011,1
OR-D-76142434,OR-89657,PRD-00002,1
OR-TP-94364956,OR-76501,PRD-00081,4
OR-BL-41839919,OR-76501,PRD-00104,3
OR-GDJ-74534034,OR-76501,PRD-00053,5
OR-AA-46831305,OR-76501,PRD-00053,2
OR-CS-31527643,OR-23780,PRD-00005,5
OR-SS-20255267,OR-36192,PRD-00002,5
OR-CS-12927681,OR-36192,PRD-00439,2
OR-BL-56369688,OR-36192,PRD-00398,3
OR-HCA-97285577,OR-75550,PRD-00009,4
OR-CA-40537035,OR-75550,PRD-00003,1
OR-CS-62922829,OR-75550,PRD-00006,2
OR-EW-25569168,OR-47208,PRD-00230,5
OR-AGGF-28925038,OR-47208,PRD-00001,3
OR-FSJ-90226314,OR-47208,PRD-00122,4
OR-J-82917061,OR-47208,PRD-00011,5
OR-CS-55483865,OR-47208,PRD-00145,1
OR-SC-51714746,OR-59614,PRD-00001,3
OR-AE-10615925,OR-59614,PRD-00001,3
OR-EW-63965566,OR-59614,PRD-00034,3
OR-EW-48190212,OR-58359,PRD-00001,5
OR-JSS-36746547,OR-58359,PRD-00135,5
OR-J-92053186,OR-58359,PRD-00029,2
OR-C-19271762,OR-58359,PRD-00435,2
OR-S-31814277,OR-58359,PRD-00172,1
OR-LN-24612312,OR-11634,PRD-00007,2
OR-EW-86469381,OR-11634,PRD-00311,3
OR-J-80612474,OR-52345,PRD-00017,2
OR-CS-96398639,OR-52345,PRD-00001,4
OR-C-70091795,OR-52345,PRD-00001,5
OR-HCA-29048665,OR-11236,PRD-00010,3
OR-CS-22973808,OR-11236,PRD-00432,1
OR-ASFO-55903520,OR-11236,PRD-00051,2
OR-MF-32604138,OR-15091,PRD-00121,1
OR-H-27685876,OR-15091,PRD-00023,2
OR-BBSG-36543888,OR-15091,PRD-00081,5
OR-S-79492942,OR-15091,PRD-00002,4
OR-C-32304127,OR-15091,PRD-00003,3
OR-J-11495022,OR-64409,PRD-00227,2
OR-FSJ-52715940,OR-64409,PRD-00001,5
OR-KC-10974841,OR-64409,PRD-00006,3
OR-CS-48872958,OR-64409,PRD-00007,3
OR-HCA-19487152,OR-55891,PRD-00001,3
OR-C-18994157,OR-55891,PRD-00001,4
OR-FSJ-92557698,OR-73218,PRD-00280,3
OR-EW-24491308,OR-73218,PRD-00006,3
OR-WW-25855572,OR-73218,PRD-00008,5
OR-GDJ-16464331,OR-73218,PRD-00028,2
OR-BL-10992776,OR-73218,PRD-00423,3
OR-S-37276037,OR-45456,PRD-00008,5
OR-WW-85095942,OR-45456,PRD-00230,5
OR-BL-50288818,OR-45456,PRD-00500,4
OR-C-27998869,OR-45456,PRD-00129,4
OR-KHA-67083501,OR-45456,PRD-00001,2
OR-CS-79238347,OR-22261,PRD-00021,4
OR-C-63812622,OR-22261,PRD-00002,3
OR-GDJ-53436292,OR-48699,PRD-00006,3
OR-CBC-51226143,OR-48699,PRD-00457,5
OR-TA-42703869,OR-48699,PRD-00039,2
OR-LN-81844379,OR-48699,PRD-00011,4
OR-J-23134379,OR-11168,PRD-00010,2
OR-FS-62913592,OR-11168,PRD-00003,4
OR-LN-43514176,OR-11168,PRD-00001,5
OR-SS-89087661,OR-11168,PRD-00006,2
OR-CS-38915147,OR-11168,PRD-00006,2
OR-W-23827096,OR-21102,PRD-00001,2
OR-B-68760536,OR-52911,PRD-00001,5
OR-M-63425872,OR-57384,PRD-00002,5
OR-CS-80634536,OR-57384,PRD-00001,4
OR-I-58127412,OR-57384,PRD-00024,2
OR-T-21465756,OR-90361,PRD-00033,3
OR-FSJ-54252687,OR-90361,PRD-00008,3
OR-CA-72909643,OR-90361,PRD-00082,3
OR-EW-78422896,OR-90361,PRD-00002,3
OR-S-10530661,OR-90361,PRD-00192,5
OR-AA-42902025,OR-93374,PRD-00002,2
OR-C-99317766,OR-93374,PRD-00347,3
OR-S-30947078,OR-93374,PRD-00001,1
OR-BL-31952332,OR-32730,PRD-00001,4
OR-HES-68305805,OR-32730,PRD-00007,4
OR-CS-47587076,OR-32730,PRD-00034,4
OR-S-72849689,OR-32730,PRD-00017,3
OR-AE-62581343,OR-50850,PRD-00001,3
OR-WW-66022323,OR-50850,PRD-00004,5
OR-TP-58342896,OR-50850,PRD-00007,5
OR-SCS-63180686,OR-50850,PRD-00003,3
OR-B-77578547,OR-91461,PRD-00020,3
OR-HC-46045826,OR-91461,PRD-00043,1
OR-SS-14563583,OR-91461,PRD-00006,2
OR-MIPA-87219754,OR-91461,PRD-00001,3
OR-B-59421482,OR-27826,PRD-00003,1
OR-SC-80850211,OR-27826,PRD-00002,3
OR-BP-71740327,OR-27826,PRD-00046,5
OR-C-59617993,OR-27826,PRD-00004,5
OR-MAP-93657985,OR-27826,PRD-00001,5
OR-C-97837694,OR-72599,PRD-00001,1
OR-TP-80746243,OR-52009,PRD-00019,5
OR-J-20358157,OR-52009,PRD-00009,5
OR-BL-22643281,OR-52494,PRD-00009,2
OR-FS-47937829,OR-52494,PRD-00046,3
OR-BL-17092916,OR-63526,PRD-00270,1
OR-CS-55988387,OR-63526,PRD-00002,5
OR-AEF-39098799,OR-63526,PRD-00022,5
OR-LN-12636310,OR-63526,PRD-00064,1
OR-KW-59283927,OR-63526,PRD-00260,2
OR-SS-85461289,OR-12896,PRD-00010,3
OR-EW-12504283,OR-12896,PRD-00054,1
OR-W-26838445,OR-12896,PRD-00001,5
OR-FSJ-95838490,OR-12896,PRD-00001,1
OR-CS-82769953,OR-88014,PRD-00001,4
OR-C-22080161,OR-19902,PRD-00003,3
OR-FS-93814431,OR-19902,PRD-00003,4
OR-S-74877696,OR-19902,PRD-00087,5
OR-CBC-88219320,OR-80759,PRD-00003,3
OR-WW-64176521,OR-80759,PRD-00134,4
OR-J-31823213,OR-80759,PRD-00028,4
OR-B-91513774,OR-80759,PRD-00346,2
OR-C-87616216,OR-80759,PRD-00019,2
OR-MF-79812291,OR-72209,PRD-00103,3
OR-C-52107725,OR-72209,PRD-00008,3
OR-J-76345461,OR-72209,PRD-00131,5
OR-S-46473620,OR-80557,PRD-00001,5
OR-S-31082402,OR-80557,PRD-00382,1
OR-AE-97253347,OR-49673,PRD-00345,3
OR-I-28244039,OR-82726,PRD-00002,4
OR-HC-77637597,OR-94395,PRD-00011,4
OR-AHK-22031804,OR-94395,PRD-00069,2
OR-AE-77310224,OR-94395,PRD-00001,1
OR-CA-96781846,OR-94395,PRD-00270,3
OR-HC-57374299,OR-77526,PRD-00231,4
OR-WW-47663368,OR-77526,PRD-00017,3
OR-EW-76480160,OR-77526,PRD-00009,5
OR-S-63598069,OR-77526,PRD-00016,3
OR-MF-51861672,OR-42068,PRD-00154,5
OR-AE-18991310,OR-42068,PRD-00019,3
OR-HS-32720596,OR-42068,PRD-00002,1
OR-EW-37464740,OR-42068,PRD-00028,3
OR-FA-78926444,OR-98009,PRD-00085,2
OR-CA-63721347,OR-98009,PRD-00181,3
OR-AA-28571798,OR-98009,PRD-00002,1
OR-BL-36631597,OR-20104,PRD-00002,1
OR-I-28526567,OR-20104,PRD-00408,2
OR-FSJ-67893664,OR-20104,PRD-00072,3
OR-C-50198101,OR-76316,PRD-00016,4
OR-LS-19413059,OR-76316,PRD-00012,3
OR-AE-22228504,OR-76316,PRD-00001,3
OR-EW-60502281,OR-76316,PRD-00056,4
OR-SS-90279105,OR-67739,PRD-00023,5
OR-R-86427451,OR-67739,PRD-00006,4
OR-TP-72283925,OR-67739,PRD-00009,1
OR-HES-57353827,OR-17795,PRD-00064,2
OR-LN-31533242,OR-17795,PRD-00224,2
OR-MF-64045047,OR-72766,PRD-00009,2
OR-CS-51880193,OR-72766,PRD-00021,5
OR-J-81238593,OR-72766,PRD-00001,3
OR-BL-84612325,OR-72766,PRD-00001,2
OR-T-58535659,OR-72766,PRD-00016,3
OR-HCA-21666696,OR-45738,PRD-00011,5
OR-BL-10714134,OR-45738,PRD-00001,1
OR-BG-96373737,OR-45738,PRD-00007,2
OR-S-21586676,OR-92857,PRD-00133,4
OR-GDJ-40045705,OR-92857,PRD-00184,1
OR-C-52333708,OR-92857,PRD-00031,3
OR-BL-49581173,OR-92857,PRD-00076,5
OR-W-24733834,OR-73108,PRD-00001,5
OR-H-22046945,OR-73108,PRD-00006,5
OR-FSJ-97689476,OR-73108,PRD-00001,3
OR-I-99761401,OR-73108,PRD-00382,3
OR-FSJ-33711834,OR-49331,PRD-00001,5
OR-CA-41460309,OR-49331,PRD-00064,5
OR-WW-95237095,OR-49331,PRD-00208,5
OR-C-29360247,OR-49331,PRD-00005,2
OR-C-90340985,OR-89492,PRD-00027,2
OR-ACMP-16610204,OR-89492,PRD-00001,5
OR-SS-34566020,OR-89492,PRD-00003,2
OR-LN-72738438,OR-89492,PRD-00084,2
OR-TP-24454830,OR-89492,PRD-00003,3
OR-S-61401753,OR-43222,PRD-00008,5
OR-HES-94522707,OR-43222,PRD-00015,1
OR-FSJ-64618046,OR-43222,PRD-00001,4
OR-SS-92786876,OR-40582,PRD-00065,2
OR-BL-44101274,OR-40582,PRD-00009,3
OR-FSJ-95200339,OR-40582,PRD-00038,3
OR-TP-41700136,OR-40582,PRD-00013,3
OR-C-21543811,OR-69669,PRD-00099,4
OR-EW-30433692,OR-47535,PRD-00062,4
OR-H-27120319,OR-47535,PRD-00002,5
OR-I-90287556,OR-47535,PRD-00060,1
OR-MF-10509534,OR-74458,PRD-00239,2
OR-SS-65501206,OR-74458,PRD-00257,5
OR-S-95394051,OR-74458,PRD-00128,3
OR-C-59190187,OR-33527,PRD-00151,2
OR-KC-23157396,OR-33527,PRD-00003,5
OR-WW-91502509,OR-99497,PRD-00023,2
OR-MF-94126497,OR-99497,PRD-00014,2
OR-AE-98379163,OR-99497,PRD-00001,3
OR-HC-50304536,OR-50889,PRD-00245,1
OR-FS-29416299,OR-50889,PRD-00008,5
OR-CS-98677146,OR-50889,PRD-00005,5
OR-CA-98020207,OR-50889,PRD-00002,2
OR-TP-47755967,OR-46138,PRD-00003,5
OR-I-61355973,OR-46138,PRD-00039,2
OR-B-77522594,OR-46138,PRD-00003,1
OR-BL-44976348,OR-46138,PRD-00008,4
OR-S-97195860,OR-46138,PRD-00056,5
OR-S-16022945,OR-19682,PRD-00005,3
OR-AHK-64723637,OR-69080,PRD-00021,1
OR-F-26468949,OR-69080,PRD-00010,3
OR-BL-91459054,OR-69080,PRD-00002,5
OR-HC-14833544,OR-14933,PRD-00002,4
OR-MF-10597873,OR-14933,PRD-00023,2
OR-S-92910387,OR-10791,PRD-00002,4
OR-J-94042019,OR-10791,PRD-00004,3
OR-S-70381928,OR-10791,PRD-00049,4
OR-HCA-26414913,OR-10791,PRD-00143,3
OR-S-84805540,OR-10791,PRD-00001,5
OR-C-91772228,OR-89353,PRD-00001,5
OR-HES-66079341,OR-31492,PRD-00006,1
OR-S-55979605,OR-31492,PRD-00001,4
OR-MF-26852218,OR-31492,PRD-00274,1
OR-BBSG-20569546,OR-84945,PRD-00398,5
OR-C-67381592,OR-84945,PRD-00108,5
OR-HC-96591005,OR-99268,PRD-00002,2
OR-BL-57781541,OR-42422,PRD-00001,3
OR-BF-19579001,OR-42422,PRD-00031,2
OR-KHA-46159177,OR-83925,PRD-00004,1
OR-MF-63464173,OR-83925,PRD-00009,2
OR-BL-16308566,OR-83925,PRD-00003,3
OR-SCS-70781081,OR-83925,PRD-00002,5
OR-CS-92208022,OR-83925,PRD-00172,1
OR-KHA-61616606,OR-39803,PRD-00350,1
OR-NF-98759384,OR-39803,PRD-00186,5
OR-CA-79344512,OR-39803,PRD-00012,5
OR-AC-88225677,OR-39803,PRD-00065,4
OR-C-77517397,OR-39803,PRD-00003,5
OR-SC-97483962,OR-81809,PRD-00004,4
OR-FS-11757159,OR-81809,PRD-00241,2
OR-GDJ-17202928,OR-11290,PRD-00009,2
OR-JSS-95096171,OR-37643,PRD-00004,4
OR-LN-10090916,OR-26127,PRD-00073,3
OR-HC-79724329,OR-51947,PRD-00002,5
OR-CS-74255272,OR-51947,PRD-00058,2
OR-BL-47689229,OR-51947,PRD-00086,5
OR-S-30106473,OR-51947,PRD-00011,1
OR-AF-47290119,OR-51947,PRD-00136,3
OR-EW-36811225,OR-50605,PRD-00050,5
OR-FSJ-94109504,OR-50605,PRD-00083,2
OR-BL-30561192,OR-50605,PRD-00009,2
OR-J-68595692,OR-50605,PRD-00007,4
OR-S-35069903,OR-50605,PRD-00005,5
OR-HC-61803978,OR-39855,PRD-00031,2
OR-BF-47038755,OR-39855,PRD-00012,5
OR-EW-50360893,OR-39855,PRD-00001,2
OR-C-89401115,OR-39855,PRD-00003,5
OR-J-82769226,OR-64847,PRD-00005,5
OR-I-47943175,OR-64847,PRD-00060,2
OR-TP-18192677,OR-64847,PRD-00179,1
OR-W-39261865,OR-64847,PRD-00203,2
OR-BL-10307187,OR-64847,PRD-00014,5
OR-TP-76590993,OR-92856,PRD-00003,5
OR-AE-22270671,OR-92856,PRD-00001,3
OR-SC-73746630,OR-92856,PRD-00005,5
OR-CS-63083836,OR-54062,PRD-00130,4
OR-FSJ-21126106,OR-24651,PRD-00008,2
OR-KC-50796086,OR-24651,PRD-00001,5
OR-CS-23776935,OR-24651,PRD-00001,3
OR-C-27730919,OR-24651,PRD-00155,1
OR-MAP-42987580,OR-24651,PRD-00004,3
OR-C-70048828,OR-87411,PRD-00067,2
OR-J-30455448,OR-87411,PRD-00001,5
OR-S-78636962,OR-87411,PRD-00025,2
OR-WW-86452682,OR-45549,PRD-00002,5
OR-CS-43767094,OR-45549,PRD-00320,3
OR-SF-38528179,OR-45549,PRD-00007,2
OR-W-79517403,OR-45549,PRD-00038,2
OR-C-77672460,OR-34935,PRD-00126,5
OR-AE-51817121,OR-34935,PRD-00049,4
OR-EW-33746418,OR-34935,PRD-00019,1
OR-DN-84799043,OR-34935,PRD-00028,3
OR-I-13427123,OR-34935,PRD-00001,3
OR-SS-46202516,OR-20160,PRD-00047,5
OR-CS-73780322,OR-20160,PRD-00002,4
OR-AA-88697497,OR-20160,PRD-00046,2
OR-EW-62434720,OR-20160,PRD-00001,5
OR-WW-75467371,OR-20160,PRD-00191,5
OR-TP-11811689,OR-30768,PRD-00192,3
OR-EW-74650771,OR-30768,PRD-00008,2
OR-S-29803634,OR-30768,PRD-00001,3
OR-TP-58153079,OR-59887,PRD-00001,1
OR-BL-41381814,OR-59887,PRD-00001,2
OR-FA-26934149,OR-59887,PRD-00012,2
OR-GDJ-69626765,OR-59887,PRD-00007,3
OR-ASFO-99847820,OR-96276,PRD-00042,3
OR-GDJ-95714384,OR-68146,PRD-00020,3
OR-J-14772558,OR-68146,PRD-00012,2
OR-AA-52114762,OR-15645,PRD-00041,1
OR-S-27275646,OR-15645,PRD-00010,4
OR-CS-26508824,OR-15645,PRD-00089,4
OR-TP-76737402,OR-15645,PRD-00099,2
OR-FSJ-85928691,OR-15645,PRD-00018,1
OR-BL-84753871,OR-37693,PRD-00019,2
OR-C-97962619,OR-37693,PRD-00012,4
OR-BF-25001231,OR-37693,PRD-00002,3
OR-AA-74249721,OR-37693,PRD-00003,4
OR-SCS-63420947,OR-45902,PRD-00015,3
OR-J-21832460,OR-45902,PRD-00031,1
OR-HES-20671010,OR-45902,PRD-00003,2
OR-C-37954920,OR-45902,PRD-00008,1
OR-CA-25709076,OR-45902,PRD-00171,5
OR-TP-50594428,OR-50055,PRD-00001,1
OR-HC-67332881,OR-50055,PRD-00012,5
OR-J-68981580,OR-48410,PRD-00015,1
OR-KS-93195704,OR-48410,PRD-00013,1
OR-BL-51939547,OR-48410,PRD-00002,3
OR-C-38833265,OR-48410,PRD-00294,1
OR-TP-16315837,OR-33597,PRD-00009,5
OR-C-67637136,OR-59813,PRD-00113,3
OR-TP-62714421,OR-59813,PRD-00011,3
OR-H-78509163,OR-59813,PRD-00037,1
OR-J-45196613,OR-49003,PRD-00021,4
OR-LN-89757283,OR-49003,PRD-00002,4
OR-BL-25602813,OR-49003,PRD-00006,2
OR-AA-98026115,OR-51232,PRD-00059,3
OR-TP-26294585,OR-51232,PRD-00069,2
OR-W-61027212,OR-58822,PRD-00003,1
OR-FSJ-81347328,OR-58822,PRD-00002,5
OR-C-72700354,OR-51019,PRD-00004,2
OR-M-61744441,OR-51019,PRD-00001,2
OR-S-48335189,OR-51019,PRD-00001,2
OR-LN-84616889,OR-51019,PRD-00002,5
OR-H-26362591,OR-39155,PRD-00417,3
OR-KW-68373747,OR-39155,PRD-00014,5
OR-S-74288119,OR-58877,PRD-00237,4
OR-BL-67152336,OR-58877,PRD-00006,3
OR-WF-12897468,OR-58877,PRD-00302,2
OR-MF-90014535,OR-58877,PRD-00061,4
OR-C-87424894,OR-84577,PRD-00007,2
OR-TP-91203430,OR-41789,PRD-00007,5
OR-FSJ-33365350,OR-41789,PRD-00033,5
OR-AA-34634350,OR-41789,PRD-00029,1
OR-EW-30828636,OR-41789,PRD-00037,4
OR-SS-62053257,OR-42009,PRD-00127,2
OR-LN-64249674,OR-19361,PRD-00005,3
OR-AE-80734352,OR-19361,PRD-00157,5
OR-FSJ-92186015,OR-19361,PRD-00009,3
OR-CTB-58467438,OR-11090,PRD-00241,2
OR-AA-21487405,OR-11090,PRD-00270,2
OR-HC-34832511,OR-11090,PRD-00002,4
OR-WW-85285134,OR-11090,PRD-00070,2
OR-J-92123228,OR-11090,PRD-00023,2
OR-D-36982196,OR-41295,PRD-00216,1
OR-J-10932257,OR-41295,PRD-00046,3
OR-HES-66633669,OR-41295,PRD-00234,2
OR-EW-57180344,OR-41295,PRD-00008,5
OR-R-86860054,OR-97180,PRD-00453,5
OR-W-95738162,OR-97180,PRD-00002,3
OR-SB-36166507,OR-97180,PRD-00012,2
OR-S-35293663,OR-97180,PRD-00011,4
OR-BL-28641129,OR-53424,PRD-00009,4
OR-BL-98322201,OR-53424,PRD-00007,4
OR-BP-57018365,OR-53424,PRD-00403,2
OR-FSJ-10849393,OR-71000,PRD-00001,2
OR-C-23113712,OR-81106,PRD-00003,4
OR-J-89602195,OR-81106,PRD-00004,5
OR-H-67284081,OR-81106,PRD-00151,2
OR-FSJ-22120474,OR-81106,PRD-00001,2
OR-EW-86138483,OR-81106,PRD-00173,4
OR-S-76323790,OR-44873,PRD-00009,3
OR-C-49364422,OR-39593,PRD-00005,3
OR-SB-78579892,OR-73504,PRD-00001,4
OR-H-69275763,OR-73504,PRD-00013,4
OR-BL-20538265,OR-73504,PRD-00011,1
OR-B-51416621,OR-47702,PRD-00025,4
OR-FS-35901871,OR-57410,PRD-00003,3
OR-S-33519529,OR-57410,PRD-00061,5
OR-J-77783073,OR-57410,PRD-00064,4
OR-AA-93887110,OR-57410,PRD-00001,3
OR-HES-76525059,OR-57410,PRD-00087,4
OR-HC-10276334,OR-44725,PRD-00016,4
OR-FSJ-14097008,OR-44725,PRD-00289,3
OR-I-52440915,OR-44725,PRD-00118,1
OR-LN-36366033,OR-44725,PRD-00010,4
OR-WW-86379960,OR-44725,PRD-00028,5
OR-WW-87398219,OR-15468,PRD-00027,2
OR-BL-25464223,OR-15468,PRD-00003,2
OR-FSJ-42783269,OR-15468,PRD-00466,5
OR-BL-47419190,OR-24805,PRD-00074,3
OR-LN-88120781,OR-13709,PRD-00293,3
OR-KHA-80783143,OR-13709,PRD-00001,1
OR-NF-54422104,OR-38050,PRD-00001,1
OR-BL-48037032,OR-38050,PRD-00177,1
OR-Y-38892375,OR-27480,PRD-00001,4
OR-KHA-23733577,OR-43462,PRD-00001,5
OR-BL-64386290,OR-43462,PRD-00095,5
OR-H-48049524,OR-43462,PRD-00236,4
OR-CA-39841666,OR-43462,PRD-00321,1
OR-MF-84988685,OR-43462,PRD-00005,5
OR-GDJ-69702233,OR-64441,PRD-00001,4
OR-FSJ-15601215,OR-35312,PRD-00003,1
OR-BL-10416120,OR-35312,PRD-00322,1
OR-AE-97061439,OR-39524,PRD-00028,1
OR-FSJ-36283789,OR-39524,PRD-00004,4
OR-HC-78373368,OR-39524,PRD-00157,5
OR-D-36226063,OR-39524,PRD-00001,5
OR-BL-37323486,OR-56874,PRD-00364,5
OR-CA-24235392,OR-56874,PRD-00040,1
OR-SS-71976943,OR-56874,PRD-00005,5
OR-BBSG-19316245,OR-56874,PRD-00003,4
OR-C-34269123,OR-17119,PRD-00015,4
OR-AA-70369429,OR-17119,PRD-00006,3
OR-FS-12109650,OR-17119,PRD-00012,5
OR-AE-39189852,OR-17119,PRD-00005,2
OR-R-91965213,OR-17119,PRD-00001,3
OR-SS-90850132,OR-80834,PRD-00002,1
OR-C-60918527,OR-80834,PRD-00004,1
OR-W-93340005,OR-80834,PRD-00002,2
OR-W-91221146,OR-76947,PRD-00001,4
OR-J-80350080,OR-39805,PRD-00003,5
OR-C-17678884,OR-39805,PRD-00001,4
OR-SS-82559082,OR-39805,PRD-00071,2
OR-HC-91846615,OR-39805,PRD-00267,1
OR-BL-37158728,OR-39805,PRD-00061,3
OR-S-27696211,OR-93938,PRD-00001,3
OR-BL-58583486,OR-93938,PRD-00001,1
OR-S-28394898,OR-13006,PRD-00010,4
OR-I-83559562,OR-13006,PRD-00044,5
OR-D-80641630,OR-13006,PRD-00004,4
OR-J-12631445,OR-90760,PRD-00069,3
OR-S-55424289,OR-90760,PRD-00001,5
OR-KHA-32716370,OR-90760,PRD-00251,2
OR-PCA-41342821,OR-90760,PRD-00002,5
OR-S-27915880,OR-52117,PRD-00015,3
OR-S-77473335,OR-52117,PRD-00025,2
OR-TP-47864791,OR-52117,PRD-00001,3
OR-C-97070665,OR-52117,PRD-00063,3
OR-ST-67301654,OR-49015,PRD-00093,2
OR-CS-59766419,OR-49015,PRD-00001,2
OR-J-47865443,OR-88971,PRD-00032,2
OR-C-57767071,OR-88971,PRD-00002,5
OR-TP-19748942,OR-88971,PRD-00174,4
OR-SS-65500037,OR-88971,PRD-00045,5
OR-KS-49603833,OR-88971,PRD-00211,4
OR-S-18612606,OR-39776,PRD-00172,3
OR-EW-79045530,OR-39776,PRD-00049,4
OR-LB-71163543,OR-39776,PRD-00034,4
OR-LN-75302865,OR-94476,PRD-00005,1
OR-FSJ-76563757,OR-94476,PRD-00001,4
OR-CA-41126713,OR-94476,PRD-00056,5
OR-GDJ-46891838,OR-72750,PRD-00188,4
OR-MF-46310295,OR-97059,PRD-00010,5
OR-CS-90467295,OR-97059,PRD-00024,3
OR-MF-62973565,OR-10684,PRD-00005,3
OR-FSJ-88806805,OR-10684,PRD-00006,1
OR-GDJ-28232732,OR-10684,PRD-00002,4
OR-CA-35489101,OR-86174,PRD-00001,4
OR-I-64190131,OR-86174,PRD-00376,3
OR-S-78653915,OR-86174,PRD-00025,5
OR-C-28437832,OR-86174,PRD-00005,4
OR-I-13351497,OR-38855,PRD-00193,1
OR-C-91698381,OR-38855,PRD-00001,4
OR-MF-39909897,OR-70538,PRD-00084,3
OR-J-24435756,OR-70538,PRD-00001,3
OR-ACMP-72430620,OR-66620,PRD-00022,4
OR-BL-42621896,OR-66620,PRD-00004,2
OR-S-80550065,OR-66620,PRD-00122,4
OR-AE-44495391,OR-66620,PRD-00406,2
OR-FSJ-96518219,OR-10498,PRD-00002,3
OR-SS-62786257,OR-10498,PRD-00018,4
OR-D-95512269,OR-10498,PRD-00034,4
OR-C-31292581,OR-10498,PRD-00059,5
OR-BL-91067635,OR-10498,PRD-00269,3
OR-BL-71960757,OR-52521,PRD-00253,5
OR-Y-24924590,OR-48839,PRD-00039,1
OR-LN-19632254,OR-48839,PRD-00006,4
OR-WW-59933604,OR-48839,PRD-00008,4
OR-BL-81725969,OR-69107,PRD-00002,4
OR-HCA-77907284,OR-69107,PRD-00001,3
OR-GDJ-25190021,OR-69107,PRD-00397,1
OR-W-35795244,OR-69107,PRD-00018,5
OR-J-44563797,OR-69107,PRD-00028,3
OR-BP-26852648,OR-93593,PRD-00001,2
OR-AE-28795846,OR-93593,PRD-00014,2
OR-MF-81171305,OR-93593,PRD-00001,2
OR-C-26400602,OR-93593,PRD-00007,5
OR-HC-47748660,OR-93593,PRD-00004,2
OR-TP-81209901,OR-84362,PRD-00071,2
OR-SS-88648755,OR-84362,PRD-00001,5
OR-DN-55118320,OR-84362,PRD-00022,4
OR-EW-69196235,OR-30378,PRD-00003,2
OR-CA-14860008,OR-30378,PRD-00036,4
OR-J-48798708,OR-30378,PRD-00001,3
OR-C-23891762,OR-30378,PRD-00005,1
OR-FSJ-33196268,OR-30378,PRD-00111,1
OR-HC-59676136,OR-62330,PRD-00318,4
OR-KHA-69945598,OR-62330,PRD-00112,3
OR-CA-30457299,OR-62330,PRD-00004,4
OR-GDJ-50610520,OR-62330,PRD-00002,2
OR-C-26150680,OR-62330,PRD-00009,1
OR-AE-63786724,OR-97610,PRD-00106,1
OR-FSJ-91236791,OR-21598,PRD-00001,3
OR-C-52301140,OR-21598,PRD-00004,2
OR-JSS-91418307,OR-21598,PRD-00006,3
OR-D-85385076,OR-64413,PRD-00111,5
OR-W-33818599,OR-64413,PRD-00004,3
OR-MAP-32757839,OR-64413,PRD-00212,4
OR-J-10822087,OR-64413,PRD-00019,2
OR-HES-52604925,OR-64413,PRD-00056,1
OR-J-46565531,OR-20302,PRD-00090,4
OR-TP-74364649,OR-20302,PRD-00003,4
OR-JSS-27866355,OR-56327,PRD-00001,3
OR-HD-73779959,OR-60884,PRD-00001,2
OR-F-86696096,OR-60884,PRD-00001,2
OR-TP-26286752,OR-60884,PRD-00001,5
OR-BL-55507084,OR-10250,PRD-00033,1
OR-LN-49705328,OR-10250,PRD-00018,2
OR-EW-50793791,OR-47422,PRD-00001,5
OR-R-53484671,OR-47422,PRD-00006,2
OR-CA-22924155,OR-47422,PRD-00090,3
OR-TDB-89490511,OR-47422,PRD-00333,4
OR-F-30038365,OR-28590,PRD-00078,1
OR-S-98401221,OR-28590,PRD-00064,3
OR-BL-79201736,OR-28590,PRD-00298,3
OR-HC-24154819,OR-28590,PRD-00004,1
OR-C-92718318,OR-28590,PRD-00016,3
OR-H-66687547,OR-11917,PRD-00001,4
OR-CP-18363111,OR-11917,PRD-00021,3
OR-FSJ-83903414,OR-70571,PRD-00051,1
OR-S-86567067,OR-70571,PRD-00002,5
OR-W-36722740,OR-70571,PRD-00102,4
OR-SS-10936111,OR-14177,PRD-00195,5
OR-AE-97487797,OR-14177,PRD-00158,1
OR-HC-95663444,OR-92930,PRD-00020,5
OR-MF-30283926,OR-50672,PRD-00004,3
OR-W-65871805,OR-50672,PRD-00010,3
OR-BL-19768954,OR-50672,PRD-00108,3
OR-BL-43174961,OR-99006,PRD-00018,5
OR-FA-95481586,OR-99006,PRD-00026,3
OR-TP-33942116,OR-99006,PRD-00001,2
OR-C-16829745,OR-54591,PRD-00018,1
OR-H-31237732,OR-54591,PRD-00092,3
OR-C-57510626,OR-20811,PRD-00002,4
OR-TP-15496804,OR-20811,PRD-00031,1
OR-SS-92247265,OR-20811,PRD-00003,4
OR-AE-71203526,OR-20811,PRD-00232,4
OR-M-61838510,OR-84172,PRD-00039,2
OR-BBSG-26671293,OR-84172,PRD-00264,5
OR-EW-17119514,OR-96932,PRD-00008,4
OR-AA-63963267,OR-96932,PRD-00002,2
