OrderItemID,OrderID,ProductID,Quantity
OR-H-13405185,OR-55533,PRD-00081,3
OR-SS-30661612,OR-55533,PRD-00001,1
OR-S-19592069,OR-55533,PRD-00001,5
OR-SS-23686551,OR-79614,PRD-00002,4
OR-FSJ-30173613,OR-79614,PRD-00005,2
OR-C-25433504,OR-79614,PRD-00001,3
OR-CE-46705354,OR-10784,PRD-00281,4
OR-AE-99320887,OR-10784,PRD-00019,3
OR-HC-55932846,OR-10784,PRD-00002,3
OR-D-62781480,OR-10784,PRD-00177,4
OR-GDJ-46705408,OR-10784,PRD-00081,4
OR-EW-60851640,OR-93280,PRD-00207,2
OR-KS-95493604,OR-60249,PRD-00002,1
OR-HC-98639279,OR-40701,PRD-00310,2
OR-FSJ-14881393,OR-40701,PRD-00002,2
OR-C-22064038,OR-40701,PRD-00042,3
OR-H-81351764,OR-40701,PRD-00002,3
OR-EW-26116301,OR-23187,PRD-00002,5
OR-AGGF-86106376,OR-23187,PRD-00257,5
OR-J-92590422,OR-23187,PRD-00014,4
OR-TP-90058190,OR-23187,PRD-00208,5
OR-AF-23469964,OR-99416,PRD-00123,2
OR-CA-23048564,OR-99416,PRD-00085,5
OR-LN-94121715,OR-99416,PRD-00057,1
OR-SC-31074111,OR-70577,PRD-00033,4
OR-TP-90453401,OR-70577,PRD-00022,1
OR-EW-15761310,OR-70577,PRD-00096,3
OR-BF-24205838,OR-70577,PRD-00197,1
OR-TA-53217679,OR-16605,PRD-00005,2
OR-AE-26414000,OR-17016,PRD-00027,1
OR-FS-87844517,OR-10963,PRD-00003,2
OR-GDJ-32545255,OR-13749,PRD-00286,3
OR-FSJ-50025236,OR-13749,PRD-00001,4
OR-CS-16060057,OR-13749,PRD-00205,2
OR-C-41358732,OR-13749,PRD-00008,2
OR-CH-78275421,OR-82456,PRD-00003,3
OR-GDJ-19819781,OR-59405,PRD-00076,1
OR-S-34430177,OR-38515,PRD-00147,2
OR-HCA-69307316,OR-38515,PRD-00095,4
OR-GDJ-71764034,OR-38515,PRD-00004,5
OR-BG-96156163,OR-93310,PRD-00246,2
OR-C-73018722,OR-93310,PRD-00020,1
OR-EW-43764129,OR-87631,PRD-00003,3
OR-WF-36656465,OR-87631,PRD-00001,5
OR-HCA-77051486,OR-87631,PRD-00025,1
OR-NF-95725676,OR-97220,PRD-00005,4
OR-BL-16358006,OR-97220,PRD-00077,5
OR-KHA-23752957,OR-97220,PRD-00043,1
OR-LN-11823651,OR-97220,PRD-00007,2
OR-S-83654937,OR-64982,PRD-00021,5
OR-BG-62553464,OR-64982,PRD-00006,4
OR-EW-96299060,OR-64982,PRD-00026,3
OR-C-71300295,OR-26538,PRD-00092,3
OR-GDJ-22889790,OR-26538,PRD-00001,4
OR-AHK-20114564,OR-26538,PRD-00018,4
OR-AE-95909937,OR-26538,PRD-00008,1
OR-CA-92186047,OR-26538,PRD-00017,5
OR-AE-47813399,OR-65909,PRD-00482,4
OR-C-84228336,OR-65909,PRD-00017,5
OR-I-76298264,OR-65909,PRD-00001,2
OR-CS-78211312,OR-65909,PRD-00018,2
OR-WM-58501258,OR-65909,PRD-00001,4
OR-I-77254301,OR-73503,PRD-00002,4
OR-CTB-23203389,OR-73792,PRD-00002,5
OR-B-66476859,OR-73792,PRD-00155,4
OR-BL-34760406,OR-73792,PRD-00019,4
OR-C-65318896,OR-73792,PRD-00107,2
OR-AA-87060336,OR-73792,PRD-00008,4
OR-J-69765904,OR-47516,PRD-00170,3
OR-J-82370687,OR-47516,PRD-00001,4
OR-FSJ-34808017,OR-47516,PRD-00001,5
OR-HES-39288516,OR-47516,PRD-00321,4
OR-CA-36661821,OR-47516,PRD-00003,1
OR-W-73548250,OR-67344,PRD-00245,2
OR-EW-90129010,OR-67344,PRD-00275,2
OR-CA-86273133,OR-67344,PRD-00296,2
OR-TDB-76165366,OR-67344,PRD-00082,2
OR-C-61376956,OR-32210,PRD-00001,3
OR-SS-13714452,OR-32210,PRD-00006,4
OR-S-79470479,OR-57509,PRD-00001,4
OR-CP-83619954,OR-57509,PRD-00003,4
OR-SC-97686388,OR-88349,PRD-00143,4
OR-W-17361133,OR-88349,PRD-00010,1
OR-FS-95729791,OR-43583,PRD-00001,5
OR-FSJ-28471661,OR-43583,PRD-00001,1
OR-HES-83141411,OR-43583,PRD-00379,5
OR-EW-19462700,OR-46551,PRD-00133,3
OR-B-77020971,OR-90884,PRD-00002,4
OR-WW-10155386,OR-90884,PRD-00017,1
OR-LN-51195391,OR-90884,PRD-00033,2
OR-BL-95423461,OR-90884,PRD-00496,5
OR-S-50263265,OR-90884,PRD-00004,2
OR-SS-76813140,OR-84229,PRD-00003,4
OR-CA-77901530,OR-84229,PRD-00005,5
OR-KW-18782372,OR-84229,PRD-00005,2
OR-LN-42249685,OR-84229,PRD-00007,5
OR-AE-55727439,OR-84229,PRD-00002,4
OR-AA-38462776,OR-50161,PRD-00085,3
OR-FSJ-87259000,OR-50161,PRD-00034,5
OR-HC-57829322,OR-50161,PRD-00195,1
OR-MF-67170355,OR-50161,PRD-00001,3
OR-SS-84920373,OR-50161,PRD-00326,5
OR-W-39159229,OR-40721,PRD-00010,4
OR-FS-23943081,OR-40721,PRD-00094,5
OR-APS-36240599,OR-24825,PRD-00006,1
OR-BF-75936006,OR-24825,PRD-00124,3
OR-C-93576590,OR-24825,PRD-00002,1
OR-FSJ-79952970,OR-24825,PRD-00004,3
OR-SC-46900470,OR-24825,PRD-00065,3
OR-I-58161618,OR-13897,PRD-00480,4
OR-J-53533822,OR-13897,PRD-00021,4
OR-HD-15684013,OR-13897,PRD-00013,4
OR-W-83470790,OR-13897,PRD-00014,4
OR-AA-73642711,OR-31268,PRD-00048,4
OR-C-58820446,OR-31268,PRD-00001,3
OR-TP-60665232,OR-90712,PRD-00304,3
OR-MF-24595599,OR-90712,PRD-00001,5
OR-CBC-86826449,OR-90712,PRD-00044,3
OR-HCA-41273280,OR-90712,PRD-00014,2
OR-C-52501491,OR-90712,PRD-00006,4
OR-TDB-53332294,OR-15258,PRD-00001,1
OR-TP-79612046,OR-37578,PRD-00027,3
OR-B-14778537,OR-37578,PRD-00349,1
OR-MF-61602665,OR-37578,PRD-00001,4
OR-S-55506148,OR-37578,PRD-00280,2
OR-M-51198515,OR-47721,PRD-00021,2
OR-HC-19231500,OR-47721,PRD-00032,3
OR-J-46109175,OR-47721,PRD-00324,5
OR-J-81665866,OR-25889,PRD-00010,2
OR-BL-26925045,OR-25889,PRD-00330,5
OR-SS-84536998,OR-25889,PRD-00001,4
OR-DN-29772778,OR-25889,PRD-00004,3
OR-WW-15166841,OR-98371,PRD-00006,3
OR-LN-30349574,OR-98371,PRD-00001,5
OR-AA-12188627,OR-98371,PRD-00007,5
OR-S-27300504,OR-98371,PRD-00016,2
OR-SC-56154627,OR-98371,PRD-00002,2
OR-KHA-38242565,OR-16958,PRD-00001,4
OR-AA-92142845,OR-16958,PRD-00068,4
OR-WW-69420273,OR-16958,PRD-00013,1
OR-M-78440216,OR-16958,PRD-00064,4
OR-C-76253960,OR-16958,PRD-00001,1
OR-BL-68476018,OR-86061,PRD-00001,3
OR-TP-88251132,OR-74645,PRD-00399,4
OR-S-27075036,OR-74645,PRD-00061,3
OR-C-83329589,OR-59967,PRD-00008,3
OR-S-47643670,OR-59967,PRD-00009,1
OR-KF-45175892,OR-59967,PRD-00098,2
OR-CTB-72682060,OR-59967,PRD-00347,4
OR-S-27878443,OR-26001,PRD-00005,2
OR-BL-37563503,OR-26001,PRD-00003,3
OR-CA-83691327,OR-26001,PRD-00474,3
OR-SC-18760668,OR-54366,PRD-00428,1
OR-TP-39260724,OR-54366,PRD-00005,4
OR-CS-11086044,OR-54366,PRD-00001,4
OR-AA-21778784,OR-54366,PRD-00005,4
OR-CS-34489285,OR-57508,PRD-00005,5
OR-GDJ-73480744,OR-57508,PRD-00087,4
OR-STB-87128819,OR-57508,PRD-00001,4
OR-AA-15483238,OR-85195,PRD-00163,1
OR-S-84436310,OR-85195,PRD-00001,2
OR-GDJ-35748772,OR-70231,PRD-00071,3
OR-FS-97822593,OR-70231,PRD-00001,4
OR-EW-26940501,OR-70231,PRD-00001,1
OR-CS-88540583,OR-71319,PRD-00002,4
OR-HS-32649430,OR-71319,PRD-00007,1
OR-J-36477090,OR-71319,PRD-00007,1
OR-GDJ-22118946,OR-71319,PRD-00005,2
OR-GDJ-70329512,OR-80137,PRD-00102,3
OR-AA-30941176,OR-80137,PRD-00258,3
OR-FSJ-93830080,OR-80137,PRD-00029,5
OR-BL-13061883,OR-80137,PRD-00002,2
OR-SS-67049761,OR-59100,PRD-00060,1
OR-H-59206444,OR-59100,PRD-00048,1
OR-AA-96361292,OR-10360,PRD-00475,1
OR-FS-84987945,OR-10360,PRD-00003,5
OR-CS-87018059,OR-19172,PRD-00001,1
OR-FS-53369915,OR-94323,PRD-00001,1
OR-J-87867566,OR-94323,PRD-00031,4
OR-C-15760688,OR-94323,PRD-00203,2
OR-SS-15535702,OR-79027,PRD-00006,5
OR-HC-79874240,OR-79027,PRD-00236,5
OR-KW-56893192,OR-79027,PRD-00467,2
OR-W-35330046,OR-13568,PRD-00091,4
OR-I-91985795,OR-13568,PRD-00012,2
OR-AA-52099807,OR-13568,PRD-00003,1
OR-HC-33360104,OR-13568,PRD-00444,5
OR-TP-61714005,OR-13568,PRD-00008,5
OR-FSJ-95642739,OR-37092,PRD-00019,3
OR-AA-16083305,OR-37092,PRD-00001,2
OR-AE-17195107,OR-37092,PRD-00009,4
OR-AGGF-53555674,OR-37092,PRD-00002,5
OR-S-74931719,OR-95767,PRD-00055,5
OR-FSJ-56501529,OR-25710,PRD-00252,2
OR-MF-58029866,OR-25710,PRD-00319,3
OR-H-63829858,OR-25710,PRD-00001,5
OR-CS-48808962,OR-25710,PRD-00289,4
OR-C-95386083,OR-49744,PRD-00001,2
OR-S-64420745,OR-49744,PRD-00021,3
OR-AA-55925476,OR-49744,PRD-00021,1
OR-CE-75040692,OR-49744,PRD-00016,2
OR-CS-85426505,OR-16617,PRD-00001,3
OR-AA-81449010,OR-16617,PRD-00436,4
OR-EW-91599017,OR-16617,PRD-00096,4
OR-S-26128443,OR-16617,PRD-00001,5
OR-AE-53332321,OR-92941,PRD-00092,3
OR-SS-37646868,OR-92941,PRD-00023,4
OR-BL-14261362,OR-92941,PRD-00137,5
OR-MF-13881615,OR-39205,PRD-00221,4
OR-EW-15240500,OR-12389,PRD-00009,5
OR-LN-42141136,OR-12389,PRD-00286,5
OR-EW-30029798,OR-20974,PRD-00041,4
OR-AE-22449569,OR-20974,PRD-00001,1
OR-S-39083978,OR-20974,PRD-00018,5
OR-FSJ-62670341,OR-20974,PRD-00004,4
OR-WW-84476729,OR-20974,PRD-00155,4
OR-FSJ-20046152,OR-83355,PRD-00002,1
OR-WW-61574247,OR-59993,PRD-00014,3
OR-S-37551390,OR-59993,PRD-00003,5
OR-C-62356762,OR-59993,PRD-00001,1
OR-TA-67822361,OR-59993,PRD-00002,5
OR-MF-73704223,OR-59993,PRD-00116,1
OR-BL-90971461,OR-76158,PRD-00053,5
OR-LN-79081935,OR-25367,PRD-00378,3
OR-J-77673133,OR-25367,PRD-00035,4
OR-J-82193311,OR-25367,PRD-00393,5
OR-S-89260603,OR-18659,PRD-00028,5
OR-EW-56093580,OR-18659,PRD-00114,3
OR-LN-93022359,OR-18659,PRD-00100,1
OR-CBC-10916683,OR-81593,PRD-00102,5
OR-HC-26566575,OR-81593,PRD-00067,4
OR-EW-43377307,OR-81593,PRD-00036,3
OR-FSJ-63673486,OR-81593,PRD-00001,2
OR-HES-45058470,OR-81593,PRD-00157,2
OR-AE-88176232,OR-31412,PRD-00042,3
OR-KS-59922885,OR-19985,PRD-00301,5
OR-J-86247446,OR-19985,PRD-00001,5
OR-C-99602449,OR-65503,PRD-00002,5
OR-MF-40024045,OR-89483,PRD-00095,4
OR-J-76952711,OR-15192,PRD-00027,4
OR-FS-37047505,OR-15192,PRD-00004,3
OR-C-22945816,OR-15192,PRD-00018,2
OR-CS-85014184,OR-15192,PRD-00004,1
OR-H-79060097,OR-15192,PRD-00022,3
OR-CS-48338281,OR-75859,PRD-00011,2
OR-I-69529438,OR-75859,PRD-00060,5
OR-W-47642181,OR-75859,PRD-00006,1
OR-BP-90942754,OR-90472,PRD-00421,1
OR-MAP-11277981,OR-90472,PRD-00168,1
OR-MF-78911108,OR-90472,PRD-00006,4
OR-H-50714486,OR-49032,PRD-00003,2
OR-MF-36789607,OR-49032,PRD-00001,3
OR-BL-10018133,OR-73687,PRD-00005,4
OR-HES-82885978,OR-73687,PRD-00023,1
OR-J-88627546,OR-73687,PRD-00024,3
OR-S-73507123,OR-73687,PRD-00004,3
OR-HC-31702887,OR-73687,PRD-00007,3
OR-S-28641342,OR-36188,PRD-00017,5
OR-TA-45874457,OR-36188,PRD-00038,1
OR-C-59643467,OR-36188,PRD-00049,4
OR-FS-12736842,OR-55312,PRD-00037,5
OR-W-90824447,OR-55312,PRD-00076,2
OR-EW-56833524,OR-55312,PRD-00015,5
OR-TP-56446461,OR-15321,PRD-00015,1
OR-FSJ-76021880,OR-15321,PRD-00146,1
OR-CA-77386330,OR-15321,PRD-00028,3
OR-B-18788607,OR-25926,PRD-00003,4
OR-WF-21875774,OR-25926,PRD-00071,3
OR-AF-18166982,OR-28422,PRD-00001,5
OR-S-72476695,OR-28422,PRD-00392,4
OR-SS-88726802,OR-49751,PRD-00004,2
OR-FSJ-46503809,OR-49751,PRD-00473,4
OR-HC-35486791,OR-49751,PRD-00002,4
OR-BL-78370364,OR-49751,PRD-00005,5
OR-AEF-96393973,OR-42989,PRD-00002,1
OR-S-32066467,OR-42989,PRD-00007,1
OR-FSJ-36398523,OR-42989,PRD-00402,5
OR-S-39787037,OR-42989,PRD-00244,5
OR-MF-20578593,OR-42989,PRD-00405,4
OR-S-49096276,OR-37278,PRD-00255,5
OR-HF-79194706,OR-61383,PRD-00001,3
OR-TP-70484925,OR-61383,PRD-00008,4
OR-BG-36035919,OR-61383,PRD-00002,1
OR-AF-76318018,OR-61383,PRD-00079,4
OR-CA-94596102,OR-61383,PRD-00015,5
OR-AC-86751503,OR-48412,PRD-00001,1
OR-GO-23823885,OR-48412,PRD-00010,3
OR-HF-33919931,OR-48412,PRD-00013,5
OR-HS-85256020,OR-24654,PRD-00299,4
OR-S-16490010,OR-24654,PRD-00071,5
OR-FSJ-97414116,OR-24654,PRD-00239,5
OR-HCA-99576352,OR-24654,PRD-00005,4
OR-I-16361620,OR-49971,PRD-00003,1
OR-AE-64624187,OR-49971,PRD-00157,2
OR-SCS-21532744,OR-89146,PRD-00040,3
OR-TD-59002834,OR-89146,PRD-00360,4
OR-F-22320499,OR-98222,PRD-00036,4
OR-J-22513283,OR-98222,PRD-00001,1
OR-W-42076910,OR-96905,PRD-00007,5
OR-CS-73107651,OR-96905,PRD-00015,1
OR-BL-17504648,OR-14086,PRD-00001,5
OR-CP-32866193,OR-20934,PRD-00170,5
OR-S-12980836,OR-20934,PRD-00016,3
OR-EW-91118232,OR-20934,PRD-00003,2
OR-C-67959839,OR-20934,PRD-00295,2
OR-AA-27752944,OR-79399,PRD-00020,2
OR-C-32441239,OR-79399,PRD-00007,2
OR-SB-75658370,OR-79399,PRD-00001,4
OR-HES-95195804,OR-79399,PRD-00206,2
OR-CS-33443438,OR-51669,PRD-00021,2
OR-TA-14494875,OR-51669,PRD-00001,1
OR-S-74887957,OR-87976,PRD-00004,1
OR-AF-43438707,OR-87976,PRD-00028,1
OR-HC-20053815,OR-87976,PRD-00002,5
OR-LS-30798767,OR-87976,PRD-00001,2
OR-AEF-54678484,OR-87976,PRD-00081,2
OR-WW-89480878,OR-92179,PRD-00004,5
OR-FSJ-45382333,OR-92179,PRD-00455,3
OR-CS-60538819,OR-64219,PRD-00001,2
OR-TG-82356929,OR-64219,PRD-00013,3
OR-CP-43202065,OR-28520,PRD-00025,5
OR-S-88786332,OR-28520,PRD-00001,1
OR-J-29407152,OR-62793,PRD-00153,5
OR-S-56112692,OR-62793,PRD-00294,4
OR-GDJ-26261057,OR-92088,PRD-00027,4
OR-I-58794730,OR-92088,PRD-00022,5
OR-M-69474312,OR-92088,PRD-00007,2
OR-BL-40228267,OR-83746,PRD-00052,3
OR-AA-25956996,OR-83746,PRD-00225,3
OR-KC-11702194,OR-83746,PRD-00001,1
OR-HCA-39240204,OR-31886,PRD-00004,3
OR-I-87016412,OR-31886,PRD-00387,2
OR-AA-32789016,OR-31886,PRD-00007,1
OR-KHA-77938684,OR-31886,PRD-00006,2
OR-FA-89542676,OR-31886,PRD-00001,3
OR-J-94235857,OR-93514,PRD-00009,3
OR-S-17921670,OR-26612,PRD-00001,5
OR-D-29297892,OR-26612,PRD-00040,3
OR-I-66036360,OR-73204,PRD-00026,2
OR-C-89003022,OR-73204,PRD-00146,1
OR-B-58518495,OR-73204,PRD-00010,4
OR-W-69834945,OR-73204,PRD-00006,5
OR-BBSG-34669857,OR-73204,PRD-00005,1
OR-LN-67754133,OR-91115,PRD-00319,4
OR-EW-22959287,OR-91115,PRD-00003,4
OR-CA-92940056,OR-91115,PRD-00101,5
OR-BL-55951804,OR-91115,PRD-00005,3
OR-FSJ-33566702,OR-82238,PRD-00012,1
OR-AE-24605986,OR-82238,PRD-00187,5
OR-BBSG-16465365,OR-99434,PRD-00008,3
OR-C-95280520,OR-99434,PRD-00001,5
OR-WW-81158205,OR-99434,PRD-00157,1
OR-J-92671368,OR-10691,PRD-00002,3
OR-FS-25651027,OR-72441,PRD-00008,3
OR-FSJ-32081119,OR-72441,PRD-00001,4
OR-S-13190216,OR-72441,PRD-00001,5
OR-CP-53507117,OR-73593,PRD-00452,1
OR-CA-16137549,OR-73593,PRD-00024,5
OR-MF-75626290,OR-73593,PRD-00022,4
OR-H-83379689,OR-15283,PRD-00183,5
OR-BL-39971181,OR-15283,PRD-00016,2
OR-HF-75459938,OR-15283,PRD-00004,3
OR-S-28820796,OR-15283,PRD-00025,5
OR-SP-41007189,OR-15283,PRD-00001,4
OR-STB-47975241,OR-90328,PRD-00001,3
OR-SB-90118650,OR-90328,PRD-00013,4
OR-B-81598103,OR-90328,PRD-00001,3
OR-AA-26810974,OR-22124,PRD-00029,2
OR-AE-43108159,OR-22124,PRD-00329,3
OR-WW-98931196,OR-22124,PRD-00016,3
OR-C-43562615,OR-92206,PRD-00053,5
OR-STB-52405289,OR-92206,PRD-00091,1
OR-HD-40628448,OR-92206,PRD-00025,3
OR-I-50067884,OR-92206,PRD-00065,5
OR-GDJ-70064383,OR-92206,PRD-00437,4
OR-MF-65193497,OR-31333,PRD-00315,5
OR-FS-68436676,OR-31333,PRD-00003,1
OR-BG-59317787,OR-31333,PRD-00077,4
OR-HES-73804758,OR-31333,PRD-00001,3
OR-BF-32498921,OR-81084,PRD-00006,5
OR-F-20625976,OR-81084,PRD-00002,3
OR-C-22684354,OR-89924,PRD-00020,4
OR-WW-33383997,OR-89924,PRD-00042,1
OR-BL-80156444,OR-89924,PRD-00026,4
OR-LN-52898422,OR-89924,PRD-00006,1
OR-S-76262236,OR-53693,PRD-00013,1
OR-GDJ-23553785,OR-53693,PRD-00151,4
OR-KHA-96628883,OR-53693,PRD-00019,4
OR-B-18362364,OR-33839,PRD-00001,5
OR-AE-30518835,OR-33839,PRD-00003,2
OR-CS-36107084,OR-33839,PRD-00101,4
OR-FSJ-46434880,OR-33839,PRD-00001,4
OR-BL-78911789,OR-67417,PRD-00005,1
OR-AEF-99354055,OR-67417,PRD-00003,1
OR-FSJ-27189182,OR-67417,PRD-00016,5
OR-APS-56543425,OR-67417,PRD-00183,3
OR-S-10304299,OR-67417,PRD-00009,1
OR-GDJ-80853042,OR-33803,PRD-00298,3
OR-C-34519184,OR-33803,PRD-00086,2
OR-CS-22726430,OR-15857,PRD-00002,2
OR-SS-78735912,OR-15857,PRD-00002,1
OR-C-57125281,OR-91717,PRD-00007,3
OR-I-93947517,OR-91717,PRD-00001,2
OR-AF-46691190,OR-91717,PRD-00048,5
OR-CS-80207274,OR-61792,PRD-00090,4
OR-C-51029413,OR-61792,PRD-00002,2
OR-BL-48921145,OR-61792,PRD-00166,4
OR-EW-88076514,OR-61792,PRD-00254,5
OR-LN-90997455,OR-61792,PRD-00002,5
OR-W-35590703,OR-39621,PRD-00397,1
OR-BL-93181599,OR-79060,PRD-00033,5
OR-B-11571300,OR-79060,PRD-00002,4
OR-EW-21987672,OR-79060,PRD-00003,5
OR-ACMP-56097150,OR-79060,PRD-00001,5
OR-WW-29290806,OR-79060,PRD-00006,1
OR-S-73115296,OR-88246,PRD-00004,3
OR-C-89284302,OR-88246,PRD-00013,4
OR-CA-58711077,OR-17970,PRD-00210,2
OR-W-60012862,OR-17970,PRD-00299,2
OR-C-40278799,OR-17970,PRD-00165,1
OR-NF-62583058,OR-17970,PRD-00490,4
OR-EW-22029390,OR-26443,PRD-00003,5
OR-HC-38339475,OR-26443,PRD-00002,2
OR-ASFO-53965886,OR-26443,PRD-00005,1
OR-S-51641159,OR-26443,PRD-00001,4
OR-W-26675400,OR-87672,PRD-00001,4
OR-KF-28125599,OR-87672,PRD-00010,5
OR-HC-40803507,OR-87672,PRD-00012,1
OR-J-56464068,OR-18853,PRD-00005,4
OR-BL-76191999,OR-18853,PRD-00033,3
OR-EW-25389033,OR-16249,PRD-00002,5
OR-MF-28232623,OR-16249,PRD-00001,4
OR-GDJ-58179697,OR-82823,PRD-00005,2
OR-FSJ-15660632,OR-82823,PRD-00001,5
OR-HCA-31533533,OR-82823,PRD-00001,5
OR-C-23142234,OR-82823,PRD-00002,2
OR-WW-26141645,OR-82823,PRD-00001,3
OR-BL-98475399,OR-60815,PRD-00001,1
OR-CS-52963548,OR-60815,PRD-00219,4
OR-FS-72536656,OR-60815,PRD-00108,3
OR-HC-51625548,OR-95563,PRD-00001,2
OR-KHA-90412470,OR-95563,PRD-00042,4
OR-KD-49673726,OR-95563,PRD-00376,5
OR-ASFO-22668296,OR-62229,PRD-00002,1
OR-LN-46461535,OR-62229,PRD-00055,2
OR-HF-48238487,OR-62229,PRD-00013,3
OR-BL-32977663,OR-62229,PRD-00001,1
OR-HD-66172563,OR-19355,PRD-00442,5
OR-WW-12244715,OR-19355,PRD-00142,3
OR-BP-44131376,OR-19355,PRD-00026,3
OR-MF-95002064,OR-19355,PRD-00107,3
OR-J-55181342,OR-19355,PRD-00004,3
OR-C-80434763,OR-76864,PRD-00013,4
OR-CBC-40290150,OR-76864,PRD-00095,5
OR-AA-58086685,OR-39304,PRD-00001,1
OR-CS-88497414,OR-39304,PRD-00016,1
OR-FSJ-22516321,OR-35297,PRD-00007,3
OR-SS-53458234,OR-22870,PRD-00197,2
OR-TP-92403874,OR-22870,PRD-00209,4
OR-C-19158659,OR-22870,PRD-00005,5
OR-CS-39523207,OR-51009,PRD-00003,3
OR-S-11197799,OR-51009,PRD-00001,1
OR-HC-96326449,OR-51009,PRD-00004,5
OR-AF-65680341,OR-51009,PRD-00023,1
OR-J-68361682,OR-45381,PRD-00094,2
OR-WW-28658868,OR-45381,PRD-00001,3
OR-J-19955637,OR-45381,PRD-00082,3
OR-CS-43790827,OR-45381,PRD-00002,5
OR-J-51361360,OR-23785,PRD-00001,5
OR-AF-99178163,OR-23785,PRD-00021,2
OR-GDJ-62497464,OR-39145,PRD-00001,3
OR-AF-10670848,OR-64953,PRD-00002,2
OR-CA-52359526,OR-64953,PRD-00022,1
OR-FSJ-91819637,OR-64953,PRD-00001,3
OR-J-43826244,OR-64953,PRD-00004,4
OR-C-70091932,OR-55248,PRD-00004,1
OR-EW-96898336,OR-55248,PRD-00003,5
OR-BG-15577437,OR-55248,PRD-00001,5
OR-LN-65406852,OR-77043,PRD-00079,1
OR-SF-72320769,OR-77043,PRD-00001,5
OR-FSJ-95994107,OR-45275,PRD-00001,5
OR-CS-40336356,OR-45275,PRD-00016,5
OR-C-92646412,OR-45275,PRD-00010,1
OR-APS-71603654,OR-12627,PRD-00001,5
OR-CS-84937091,OR-12627,PRD-00063,2
OR-S-26740204,OR-12627,PRD-00018,5
OR-C-42244512,OR-12627,PRD-00003,2
OR-HC-73312604,OR-33575,PRD-00003,5
OR-AE-54136503,OR-33575,PRD-00001,1
OR-EW-68531261,OR-33575,PRD-00007,4
OR-FSJ-97453974,OR-90676,PRD-00003,5
OR-C-86948863,OR-47889,PRD-00022,1
OR-W-93085038,OR-47889,PRD-00382,2
OR-FS-42450941,OR-47889,PRD-00006,5
OR-S-89841201,OR-47889,PRD-00003,2
OR-AA-41407373,OR-47889,PRD-00004,3
OR-C-93116519,OR-18783,PRD-00138,5
OR-KS-22239263,OR-18783,PRD-00127,1
OR-SS-17666692,OR-18783,PRD-00070,3
OR-LN-67555471,OR-29119,PRD-00004,4
OR-WW-74171153,OR-39983,PRD-00106,1
OR-J-64547361,OR-39983,PRD-00011,5
OR-S-25270685,OR-39983,PRD-00045,1
OR-BL-43380973,OR-39983,PRD-00020,5
OR-FSJ-30381936,OR-16163,PRD-00159,4
OR-EW-38077828,OR-16163,PRD-00205,4
OR-C-34711671,OR-16163,PRD-00001,1
OR-CS-46633839,OR-22616,PRD-00060,3
OR-I-55648487,OR-22616,PRD-00087,5
OR-HI-28950954,OR-22616,PRD-00081,1
OR-GDJ-79506167,OR-22616,PRD-00081,4
OR-SS-29134077,OR-63822,PRD-00325,2
OR-EW-20368867,OR-63822,PRD-00004,1
OR-W-78937605,OR-94004,PRD-00008,4
OR-J-29534692,OR-67012,PRD-00022,4
OR-SS-40621011,OR-67012,PRD-00002,2
OR-WW-22498588,OR-67012,PRD-00014,4
OR-HC-10086658,OR-67012,PRD-00001,1
OR-C-37017112,OR-67012,PRD-00116,2
OR-FSJ-43983674,OR-15153,PRD-00016,1
OR-I-45845053,OR-15153,PRD-00414,3
OR-C-65136682,OR-62346,PRD-00142,3
OR-CS-48214331,OR-37454,PRD-00002,2
OR-KHA-60542341,OR-37454,PRD-00001,3
OR-R-22290139,OR-37454,PRD-00005,3
OR-HC-55900718,OR-37454,PRD-00032,5
OR-CS-60243087,OR-63776,PRD-00130,3
OR-C-85496771,OR-63776,PRD-00003,1
OR-FS-58202147,OR-89187,PRD-00034,1
OR-C-28057272,OR-89187,PRD-00003,1
OR-SS-18737502,OR-10844,PRD-00287,2
OR-AE-28905127,OR-10844,PRD-00001,1
OR-CA-59873631,OR-10844,PRD-00001,2
OR-MF-26111407,OR-10844,PRD-00001,5
OR-I-44290380,OR-56539,PRD-00001,4
OR-J-93988798,OR-16899,PRD-00001,2
OR-GDJ-43486863,OR-16899,PRD-00008,5
OR-BL-70312125,OR-16899,PRD-00005,1
OR-LN-25359685,OR-16899,PRD-00254,1
OR-J-34703577,OR-10152,PRD-00120,4
OR-HES-12527382,OR-10152,PRD-00426,1
OR-KHA-12820273,OR-10152,PRD-00001,5
OR-CA-97054733,OR-31356,PRD-00001,3
OR-CE-71257109,OR-31356,PRD-00042,5
OR-I-92334896,OR-24382,PRD-00038,5
OR-DN-27172131,OR-14666,PRD-00004,1
OR-EW-87115964,OR-14666,PRD-00006,2
OR-C-33821207,OR-14666,PRD-00007,5
OR-FSJ-32670796,OR-67474,PRD-00017,4
OR-CS-67182574,OR-67474,PRD-00055,5
OR-H-66531287,OR-67474,PRD-00004,2
OR-AE-66010773,OR-67474,PRD-00002,2
OR-S-77840099,OR-84243,PRD-00039,2
OR-GDJ-68146229,OR-84243,PRD-00004,4
OR-FSJ-34194798,OR-84243,PRD-00001,5
OR-EW-37196317,OR-84243,PRD-00033,2
OR-HC-70858903,OR-77071,PRD-00061,3
OR-I-35640249,OR-77071,PRD-00137,5
OR-C-28438636,OR-77071,PRD-00002,4
OR-EW-82117041,OR-77071,PRD-00002,3
