OrderID,CustomerID,OrderDate,ShippingDate,ExpectedDeliveryDate,ActualDeliveryDate,ShippingTierID,SupplierID,OrderChannel
OR-48306,CUST-14099,2017-10-22 01:01:00,2017-10-24 20:22:00,2017-11-02 05:58:00,2017-12-01 13:12:00,SHP-001,SUP-07,Online
OR-48307,CUST-11289,2023-04-10 15:29:00,2023-04-12 04:10:00,2023-04-25 02:24:00,2023-04-15 12:26:00,SHP-002,SUP-10,Online
OR-48318,CUST-07914,2018-06-02 16:17:00,2018-06-06 05:51:00,2018-06-22 17:09:00,2018-06-09 16:29:00,SHP-001,SUP-07,Online
OR-48321,CUST-05601,2017-07-15 01:15:00,2017-07-20 05:14:00,2017-07-21 18:20:00,2017-07-21 12:22:00,SHP-001,SUP-02,Online
OR-48355,CUST-14305,2024-01-15 08:59:00,2024-01-18 11:35:00,2024-01-29 02:16:00,2024-02-04 12:01:00,SHP-003,SUP-04,Online
OR-48356,CUST-17014,2023-09-16 08:37:00,2023-09-26 03:50:00,2023-09-27 15:14:00,2023-09-27 11:46:00,SHP-003,SUP-05,Online
OR-48368,CUST-18939,2023-05-09 09:37:00,2023-05-11 12:40:00,2023-05-27 22:14:00,2023-06-25 13:29:00,SHP-001,SUP-05,Online
OR-48376,CUST-03188,2022-07-27 07:27:00,2022-07-31 10:14:00,2022-08-13 22:33:00,2022-08-19 18:40:00,SHP-001,SUP-09,Online
OR-48377,CUST-16376,2021-10-27 19:46:00,2021-11-07 01:47:00,2021-11-17 07:37:00,2021-11-12 09:18:00,SHP-001,SUP-06,Online
OR-48399,CUST-05541,2020-03-31 18:29:00,2020-04-05 01:02:00,2020-04-22 02:31:00,2020-04-13 16:27:00,SHP-003,SUP-02,Online
OR-48410,CUST-01648,2023-01-18 21:51:00,2023-01-27 12:02:00,2023-02-03 09:38:00,2023-02-21 09:20:00,SHP-003,SUP-02,Online
OR-48411,CUST-10971,2024-05-16 07:07:00,2024-05-25 01:17:00,2024-05-28 03:17:00,2024-05-27 10:57:00,SHP-003,SUP-09,Online
OR-48415,CUST-17486,2023-10-19 00:10:00,2023-10-19 00:20:00,2023-10-19 00:32:00,2023-10-19 00:31:00,SHP-004,SUP-10,Retail PoS
OR-48427,CUST-11553,2024-04-10 18:31:00,2024-04-10 18:37:00,2024-04-10 18:58:00,2024-04-10 18:59:00,SHP-004,SUP-09,Retail PoS
OR-48428,CUST-05819,2024-06-29 06:13:00,2024-07-02 21:04:00,2024-07-04 12:23:00,2024-07-22 03:29:00,SHP-003,SUP-10,Online
OR-48444,CUST-03486,2019-12-06 05:02:00,2019-12-13 15:01:00,2019-12-15 07:01:00,2019-12-15 01:21:00,SHP-001,SUP-10,Online
OR-48445,CUST-15630,2022-07-04 09:42:00,2022-07-09 23:27:00,2022-07-29 01:19:00,2022-07-24 23:54:00,SHP-002,SUP-05,Online
OR-48446,CUST-05932,2020-02-08 22:35:00,2020-02-08 22:43:00,2020-02-08 22:55:00,2020-02-08 23:05:00,SHP-004,SUP-04,Retail PoS
OR-48454,CUST-03826,2024-03-27 00:56:00,2024-03-27 01:02:00,2024-03-27 01:24:00,2024-03-27 01:29:00,SHP-004,SUP-09,Retail PoS
OR-48457,CUST-13827,2022-05-15 05:24:00,2022-05-24 09:30:00,2022-06-06 21:55:00,2022-06-15 06:36:00,SHP-003,SUP-04,Online
OR-48463,CUST-05900,2023-05-13 11:25:00,2023-05-22 19:14:00,2023-06-10 23:16:00,2023-06-04 18:06:00,SHP-002,SUP-05,Online
OR-48484,CUST-16593,2023-10-12 12:24:00,2023-10-17 20:55:00,2023-10-30 08:18:00,2023-10-26 13:45:00,SHP-001,SUP-03,Online
OR-48487,CUST-17907,2024-05-01 14:25:00,2024-05-01 14:31:00,2024-05-01 14:49:00,2024-05-01 14:59:00,SHP-004,SUP-05,Retail PoS
OR-48494,CUST-10622,2021-10-19 11:50:00,2021-10-24 13:40:00,2021-11-01 19:36:00,2021-11-22 09:17:00,SHP-003,SUP-07,Online
OR-48505,CUST-19149,2021-11-17 13:26:00,2021-11-18 16:03:00,2021-12-05 02:09:00,2021-12-28 04:28:00,SHP-002,SUP-01,Online
OR-48517,CUST-00489,2023-05-27 04:45:00,2023-05-31 19:13:00,2023-06-14 03:57:00,2023-06-04 21:17:00,SHP-003,SUP-04,Online
OR-48520,CUST-11795,2024-06-22 13:30:00,2024-06-24 15:40:00,2024-06-27 19:08:00,2024-06-26 00:48:00,SHP-003,SUP-02,Online
OR-48523,CUST-08841,2013-05-23 16:57:00,2013-05-23 17:05:00,2013-05-23 17:20:00,2013-05-23 17:28:00,SHP-004,SUP-01,Retail PoS
OR-48540,CUST-10668,2014-10-02 00:23:00,2014-10-10 07:20:00,2014-10-21 10:35:00,2014-10-31 19:36:00,SHP-003,SUP-06,Online
OR-48550,CUST-11742,2023-08-20 04:56:00,2023-08-20 05:03:00,2023-08-20 05:17:00,2023-08-20 05:21:00,SHP-004,SUP-02,Retail PoS
OR-48553,CUST-09973,2023-10-15 02:54:00,2023-10-23 13:26:00,2023-11-08 11:04:00,2023-11-01 17:42:00,SHP-001,SUP-04,Online
OR-48554,CUST-00487,2021-05-01 14:27:00,2021-05-01 14:32:00,2021-05-01 14:57:00,2021-05-01 15:05:00,SHP-004,SUP-05,Retail PoS
OR-48555,CUST-03420,2013-10-08 19:29:00,2013-10-08 19:37:00,2013-10-08 19:53:00,2013-10-08 19:53:00,SHP-004,SUP-03,Retail PoS
OR-48564,CUST-15560,2024-06-10 08:19:00,2024-06-17 16:25:00,2024-06-27 02:57:00,2024-06-25 15:27:00,SHP-003,SUP-04,Online
OR-48567,CUST-17141,2020-12-13 21:56:00,2020-12-22 00:04:00,2020-12-27 09:00:00,2020-12-23 19:46:00,SHP-002,SUP-03,Online
OR-48568,CUST-10599,2023-10-28 16:16:00,2023-10-31 05:15:00,2023-11-14 08:27:00,2023-11-30 15:52:00,SHP-003,SUP-06,Online
OR-48571,CUST-09290,2020-02-16 05:15:00,2020-02-26 07:08:00,2020-03-14 18:57:00,2020-03-04 11:46:00,SHP-002,SUP-04,Online
OR-48573,CUST-17875,2024-07-02 00:17:00,2024-07-12 06:00:00,2024-07-14 15:26:00,2024-07-13 23:23:00,SHP-002,SUP-05,Online
OR-48580,CUST-04796,2020-11-22 05:53:00,2020-11-26 22:07:00,2020-11-27 10:05:00,2020-11-29 11:36:00,SHP-002,SUP-05,Online
OR-48592,CUST-05407,2024-06-24 09:06:00,2024-06-24 09:16:00,2024-06-24 09:27:00,2024-06-24 09:46:00,SHP-004,SUP-09,Retail PoS
OR-48593,CUST-18426,2014-06-18 04:55:00,2014-06-21 03:27:00,2014-06-22 10:50:00,2014-06-22 04:43:00,SHP-002,SUP-02,Online
OR-48599,CUST-12712,2012-07-29 14:22:00,2012-07-29 14:30:00,2012-07-29 14:52:00,2012-07-29 14:53:00,SHP-004,SUP-03,Retail PoS
OR-48610,CUST-05544,2023-11-08 13:43:00,2023-11-16 05:00:00,2023-11-21 10:11:00,2023-11-19 13:27:00,SHP-001,SUP-04,Online
OR-48614,CUST-19057,2024-05-05 17:26:00,2024-05-12 18:19:00,2024-05-31 07:11:00,2024-06-19 05:02:00,SHP-001,SUP-06,Online
OR-48629,CUST-02195,2003-04-25 09:18:00,2003-04-25 09:24:00,2003-04-25 09:43:00,2003-04-25 09:56:00,SHP-004,SUP-09,Retail PoS
OR-48633,CUST-03335,2024-01-01 05:18:00,2024-01-01 05:25:00,2024-01-01 05:41:00,2024-01-01 05:45:00,SHP-004,SUP-04,Retail PoS
OR-48636,CUST-01001,2008-10-19 22:41:00,2008-10-19 22:46:00,2008-10-19 23:01:00,2008-10-19 22:57:00,SHP-004,SUP-01,Retail PoS
OR-48640,CUST-14537,2022-11-13 05:33:00,2022-11-21 07:30:00,2022-12-10 04:21:00,2022-12-30 21:20:00,SHP-002,SUP-04,Online
OR-48654,CUST-00231,2019-01-27 07:47:00,2019-01-27 07:55:00,2019-01-27 08:09:00,2019-01-27 08:04:00,SHP-004,SUP-08,Retail PoS
OR-48659,CUST-15478,2023-06-19 01:48:00,2023-06-19 01:54:00,2023-06-19 02:08:00,2023-06-19 02:24:00,SHP-004,SUP-04,Retail PoS
OR-48661,CUST-14278,2021-12-26 07:01:00,2021-12-26 07:10:00,2021-12-26 07:27:00,2021-12-26 07:25:00,SHP-004,SUP-04,Retail PoS
OR-48664,CUST-04775,2021-06-12 01:21:00,2021-06-18 16:58:00,2021-07-08 03:03:00,2021-07-21 20:06:00,SHP-003,SUP-02,Online
OR-48675,CUST-15449,2021-04-28 08:04:00,2021-04-30 06:53:00,2021-05-02 20:50:00,2021-05-29 16:25:00,SHP-001,SUP-09,Online
OR-48690,CUST-05223,2023-10-21 14:43:00,2023-10-21 14:48:00,2023-10-21 15:12:00,2023-10-21 15:03:00,SHP-004,SUP-02,Retail PoS
OR-48694,CUST-15241,2022-05-11 20:35:00,2022-05-20 02:29:00,2022-05-24 03:50:00,2022-05-23 00:06:00,SHP-001,SUP-09,Online
OR-48697,CUST-01555,2023-09-30 10:24:00,2023-09-30 10:32:00,2023-09-30 10:47:00,2023-09-30 10:46:00,SHP-004,SUP-05,Retail PoS
OR-48699,CUST-09142,2016-07-28 08:39:00,2016-07-28 08:45:00,2016-07-28 09:01:00,2016-07-28 08:59:00,SHP-004,SUP-07,Retail PoS
OR-48729,CUST-18008,2012-08-04 04:27:00,2012-08-07 10:24:00,2012-08-09 15:24:00,2012-08-09 03:21:00,SHP-001,SUP-10,Online
OR-48733,CUST-07713,2024-01-16 19:41:00,2024-01-22 12:05:00,2024-02-09 09:03:00,2024-03-09 18:35:00,SHP-001,SUP-02,Online
OR-48751,CUST-19373,2009-06-09 19:33:00,2009-06-12 17:51:00,2009-06-26 20:22:00,2009-07-24 19:21:00,SHP-003,SUP-02,Online
OR-48757,CUST-01293,2016-06-20 07:00:00,2016-06-27 13:08:00,2016-07-09 20:55:00,2016-07-02 21:01:00,SHP-003,SUP-06,Online
OR-48773,CUST-16977,2020-01-21 08:29:00,2020-01-22 16:02:00,2020-01-25 00:11:00,2020-02-08 02:54:00,SHP-002,SUP-04,Online
OR-48775,CUST-13603,2003-01-17 04:08:00,2003-01-17 04:17:00,2003-01-17 04:34:00,2003-01-17 04:24:00,SHP-004,SUP-07,Retail PoS
OR-48801,CUST-07139,2018-10-07 08:07:00,2018-10-13 00:03:00,2018-10-19 02:45:00,2018-11-13 22:59:00,SHP-001,SUP-10,Online
OR-48808,CUST-02815,2022-03-01 05:13:00,2022-03-01 05:22:00,2022-03-01 05:33:00,2022-03-01 05:41:00,SHP-004,SUP-06,Retail PoS
OR-48809,CUST-14315,2024-01-04 13:57:00,2024-01-04 14:04:00,2024-01-04 14:25:00,2024-01-04 14:19:00,SHP-004,SUP-01,Retail PoS
OR-48834,CUST-16974,2015-03-01 10:49:00,2015-03-08 15:21:00,2015-03-24 17:14:00,2015-04-23 03:39:00,SHP-003,SUP-04,Online
OR-48839,CUST-07135,2023-08-03 15:45:00,2023-08-08 03:03:00,2023-08-15 00:53:00,2023-08-24 09:55:00,SHP-003,SUP-04,Online
OR-48842,CUST-07890,2023-03-13 07:50:00,2023-03-23 15:02:00,2023-04-08 12:20:00,2023-04-02 19:20:00,SHP-002,SUP-08,Online
OR-48851,CUST-19558,2021-12-17 23:08:00,2021-12-25 09:31:00,2022-01-01 01:57:00,2021-12-31 00:38:00,SHP-003,SUP-07,Online
OR-48867,CUST-18110,2024-05-28 22:44:00,2024-05-28 22:52:00,2024-05-28 23:04:00,2024-05-28 23:08:00,SHP-004,SUP-07,Retail PoS
OR-48874,CUST-08891,2021-04-15 02:08:00,2021-04-20 05:38:00,2021-04-21 22:04:00,2021-04-21 16:25:00,SHP-002,SUP-10,Online
OR-48875,CUST-11745,2023-04-23 06:06:00,2023-04-23 06:13:00,2023-04-23 06:28:00,2023-04-23 06:32:00,SHP-004,SUP-07,Retail PoS
OR-48876,CUST-11162,2016-02-20 08:57:00,2016-02-20 09:02:00,2016-02-20 09:22:00,2016-02-20 09:37:00,SHP-004,SUP-04,Retail PoS
OR-48878,CUST-13050,2013-06-28 09:50:00,2013-07-01 11:12:00,2013-07-15 15:43:00,2013-07-06 21:51:00,SHP-003,SUP-02,Online
OR-48884,CUST-08860,2019-06-26 11:16:00,2019-06-26 11:24:00,2019-06-26 11:46:00,2019-06-26 11:42:00,SHP-004,SUP-04,Retail PoS
OR-48894,CUST-08855,2016-08-05 19:08:00,2016-08-11 18:47:00,2016-08-31 14:33:00,2016-09-23 05:21:00,SHP-001,SUP-08,Online
OR-48895,CUST-01594,2019-07-03 20:33:00,2019-07-08 02:56:00,2019-07-10 14:02:00,2019-07-09 03:26:00,SHP-002,SUP-07,Online
OR-48896,CUST-09083,2022-07-12 08:09:00,2022-07-12 08:17:00,2022-07-12 08:32:00,2022-07-12 08:27:00,SHP-004,SUP-06,Retail PoS
OR-48897,CUST-02058,2001-08-25 10:42:00,2001-09-02 19:21:00,2001-09-07 11:11:00,2001-09-14 19:08:00,SHP-003,SUP-04,Online
OR-48916,CUST-17896,2010-07-10 01:10:00,2010-07-16 19:56:00,2010-07-28 13:20:00,2010-07-23 05:38:00,SHP-003,SUP-07,Online
OR-48917,CUST-16687,2023-08-04 13:28:00,2023-08-11 23:02:00,2023-08-24 03:14:00,2023-08-19 01:11:00,SHP-002,SUP-09,Online
OR-48929,CUST-04548,2014-11-09 18:48:00,2014-11-13 13:28:00,2014-11-28 01:40:00,2014-11-25 22:06:00,SHP-003,SUP-09,Online
OR-48934,CUST-08751,2024-06-13 07:54:00,2024-06-23 16:41:00,2024-06-25 15:12:00,2024-06-25 02:35:00,SHP-001,SUP-04,Online
OR-48940,CUST-07759,2023-12-03 08:10:00,2023-12-03 08:19:00,2023-12-03 08:32:00,2023-12-03 08:25:00,SHP-004,SUP-02,Retail PoS
OR-48941,CUST-19548,2023-06-20 16:54:00,2023-06-26 13:08:00,2023-06-27 17:27:00,2023-06-27 13:37:00,SHP-002,SUP-04,Online
OR-48947,CUST-08549,2022-10-02 02:46:00,2022-10-12 19:48:00,2022-10-31 09:56:00,2022-10-28 14:43:00,SHP-003,SUP-01,Online
OR-48949,CUST-15351,2022-08-24 09:48:00,2022-08-30 17:50:00,2022-09-13 14:23:00,2022-09-09 05:16:00,SHP-002,SUP-09,Online
OR-48957,CUST-04973,2016-09-01 02:27:00,2016-09-01 02:32:00,2016-09-01 02:47:00,2016-09-01 02:58:00,SHP-004,SUP-09,Retail PoS
OR-48958,CUST-01415,2018-03-17 07:40:00,2018-03-21 07:07:00,2018-03-23 16:38:00,2018-03-22 20:07:00,SHP-002,SUP-04,Online
OR-48964,CUST-00986,2024-01-17 12:37:00,2024-01-25 11:00:00,2024-02-07 09:37:00,2024-02-24 15:01:00,SHP-003,SUP-09,Online
OR-48966,CUST-12295,2022-05-26 03:37:00,2022-05-29 19:20:00,2022-05-30 07:25:00,2022-05-30 01:27:00,SHP-002,SUP-02,Online
OR-48975,CUST-12929,2023-04-24 04:08:00,2023-04-24 04:18:00,2023-04-24 04:37:00,2023-04-24 04:35:00,SHP-004,SUP-04,Retail PoS
OR-48977,CUST-07231,2015-06-27 16:37:00,2015-06-30 07:23:00,2015-07-20 12:59:00,2015-07-07 08:20:00,SHP-003,SUP-08,Online
OR-48988,CUST-16304,2024-06-27 12:23:00,2024-06-29 10:06:00,2024-07-19 16:15:00,2024-07-17 12:38:00,SHP-003,SUP-05,Online
OR-48992,CUST-01458,2023-12-26 19:57:00,2023-12-31 21:55:00,2024-01-13 12:50:00,2024-01-23 14:20:00,SHP-001,SUP-06,Online
OR-48994,CUST-00656,2024-06-30 02:17:00,2024-06-30 02:27:00,2024-06-30 02:41:00,2024-06-30 02:48:00,SHP-004,SUP-08,Retail PoS
OR-49001,CUST-03875,2024-02-10 01:44:00,2024-02-12 07:24:00,2024-02-22 06:17:00,2024-02-15 12:22:00,SHP-003,SUP-04,Online
OR-49003,CUST-06765,2023-06-23 23:36:00,2023-06-23 23:44:00,2023-06-24 00:00:00,2023-06-24 00:02:00,SHP-004,SUP-09,Retail PoS
OR-49006,CUST-04971,2017-01-24 05:20:00,2017-01-24 05:26:00,2017-01-24 05:45:00,2017-01-24 05:43:00,SHP-004,SUP-09,Retail PoS
OR-49008,CUST-08382,2023-10-25 05:13:00,2023-11-01 05:44:00,2023-11-01 13:45:00,2023-11-13 07:40:00,SHP-002,SUP-08,Online
OR-49015,CUST-11987,2023-07-08 04:34:00,2023-07-08 04:43:00,2023-07-08 04:59:00,2023-07-08 05:13:00,SHP-004,SUP-05,Retail PoS
OR-49035,CUST-01208,2011-10-19 21:48:00,2011-10-19 21:58:00,2011-10-19 22:15:00,2011-10-19 22:27:00,SHP-004,SUP-07,Retail PoS
OR-49039,CUST-13812,2021-04-14 16:58:00,2021-04-14 17:07:00,2021-04-14 17:20:00,2021-04-14 17:38:00,SHP-004,SUP-07,Retail PoS
OR-49042,CUST-08389,2023-11-04 14:43:00,2023-11-10 19:37:00,2023-11-25 04:21:00,2023-12-15 04:14:00,SHP-003,SUP-04,Online
OR-49048,CUST-10281,2017-07-12 02:33:00,2017-07-16 06:06:00,2017-07-28 08:06:00,2017-08-17 15:30:00,SHP-002,SUP-02,Online
OR-49050,CUST-02171,2024-04-17 23:22:00,2024-04-17 23:30:00,2024-04-17 23:48:00,2024-04-17 23:56:00,SHP-004,SUP-04,Retail PoS
OR-49054,CUST-06344,2017-06-21 06:41:00,2017-06-21 06:49:00,2017-06-21 07:04:00,2017-06-21 07:20:00,SHP-004,SUP-05,Retail PoS
OR-49063,CUST-15843,2023-12-01 05:40:00,2023-12-10 18:26:00,2023-12-21 03:46:00,2024-01-12 00:07:00,SHP-001,SUP-04,Online
OR-49079,CUST-13509,2021-08-23 13:39:00,2021-08-25 01:23:00,2021-09-05 14:46:00,2021-09-01 13:52:00,SHP-001,SUP-08,Online
OR-49091,CUST-01819,2024-02-10 20:20:00,2024-02-16 21:39:00,2024-02-25 08:04:00,2024-02-23 00:10:00,SHP-003,SUP-01,Online
OR-49099,CUST-10472,2023-10-27 23:44:00,2023-11-07 23:11:00,2023-11-22 18:17:00,2023-11-18 01:25:00,SHP-002,SUP-04,Online
OR-49100,CUST-17447,2023-11-07 23:23:00,2023-11-09 07:44:00,2023-11-10 13:20:00,2023-11-10 12:15:00,SHP-001,SUP-09,Online
OR-49109,CUST-16977,2018-01-29 11:24:00,2018-01-29 11:33:00,2018-01-29 11:46:00,2018-01-29 11:44:00,SHP-004,SUP-09,Retail PoS
OR-49114,CUST-15299,2023-05-11 14:32:00,2023-05-16 03:25:00,2023-05-30 07:56:00,2023-06-13 20:25:00,SHP-002,SUP-09,Online
OR-49122,CUST-19075,2015-06-14 22:29:00,2015-06-14 22:34:00,2015-06-14 22:55:00,2015-06-14 22:48:00,SHP-004,SUP-07,Retail PoS
OR-49129,CUST-02943,2019-12-18 09:19:00,2019-12-26 05:26:00,2019-12-30 02:49:00,2020-01-14 02:53:00,SHP-003,SUP-05,Online
OR-49139,CUST-10993,2022-12-05 02:44:00,2022-12-11 04:02:00,2022-12-22 21:33:00,2022-12-24 06:39:00,SHP-005,SUP-04,Retail PoS
OR-49142,CUST-17740,2024-05-25 08:10:00,2024-05-29 15:19:00,2024-06-01 06:20:00,2024-05-30 16:19:00,SHP-002,SUP-10,Online
OR-49155,CUST-14432,2017-11-22 07:28:00,2017-11-22 07:37:00,2017-11-22 07:57:00,2017-11-22 08:07:00,SHP-004,SUP-05,Retail PoS
OR-49159,CUST-18753,2007-12-21 09:45:00,2007-12-21 09:50:00,2007-12-21 10:07:00,2007-12-21 10:12:00,SHP-004,SUP-03,Retail PoS
OR-49161,CUST-12514,2024-06-29 22:18:00,2024-07-05 07:55:00,2024-07-13 23:29:00,2024-07-06 20:04:00,SHP-002,SUP-06,Online
OR-49169,CUST-12045,2021-04-12 22:31:00,2021-04-12 22:40:00,2021-04-12 22:57:00,2021-04-12 23:05:00,SHP-004,SUP-04,Retail PoS
OR-49172,CUST-07682,2022-11-30 14:09:00,2022-12-02 07:38:00,2022-12-17 00:58:00,2022-12-25 11:14:00,SHP-002,SUP-07,Online
OR-49174,CUST-01845,2023-10-18 16:16:00,2023-10-18 16:25:00,2023-10-18 16:43:00,2023-10-18 16:34:00,SHP-004,SUP-01,Retail PoS
OR-49181,CUST-09294,2015-12-22 05:05:00,2015-12-22 05:13:00,2015-12-22 05:25:00,2015-12-22 05:38:00,SHP-004,SUP-06,Retail PoS
OR-49200,CUST-01507,2019-04-18 03:33:00,2019-04-27 18:59:00,2019-05-09 13:41:00,2019-04-30 12:53:00,SHP-003,SUP-04,Online
OR-49214,CUST-10955,2023-06-01 07:35:00,2023-06-01 07:41:00,2023-06-01 07:55:00,2023-06-01 08:10:00,SHP-004,SUP-05,Retail PoS
OR-49216,CUST-02474,2011-07-19 11:31:00,2011-07-21 08:07:00,2011-07-23 06:04:00,2011-07-22 17:26:00,SHP-003,SUP-07,Online
OR-49217,CUST-04346,2018-12-16 19:16:00,2018-12-27 02:57:00,2019-01-10 18:26:00,2019-01-01 22:49:00,SHP-001,SUP-09,Online
OR-49226,CUST-17166,2006-07-12 05:26:00,2006-07-12 05:34:00,2006-07-12 05:56:00,2006-07-12 06:06:00,SHP-004,SUP-04,Retail PoS
OR-49228,CUST-15066,2024-03-25 05:05:00,2024-04-01 02:59:00,2024-04-04 07:13:00,2024-04-02 21:55:00,SHP-001,SUP-06,Online
OR-49233,CUST-15674,2022-07-30 06:12:00,2022-07-30 06:19:00,2022-07-30 06:34:00,2022-07-30 06:51:00,SHP-004,SUP-02,Retail PoS
OR-49235,CUST-08652,2016-03-05 20:19:00,2016-03-05 20:25:00,2016-03-05 20:44:00,2016-03-05 20:49:00,SHP-004,SUP-07,Retail PoS
OR-49246,CUST-03633,2023-10-22 21:01:00,2023-10-30 20:41:00,2023-11-08 03:19:00,2023-11-05 03:04:00,SHP-003,SUP-09,Online
OR-49249,CUST-04384,2024-05-24 22:33:00,2024-06-02 03:54:00,2024-06-07 10:48:00,2024-06-06 05:22:00,SHP-003,SUP-04,Online
OR-49253,CUST-13627,2014-12-22 01:18:00,2014-12-31 06:12:00,2015-01-08 00:24:00,2015-01-03 13:50:00,SHP-001,SUP-03,Online
OR-49281,CUST-11297,2016-12-30 23:28:00,2017-01-02 11:16:00,2017-01-04 07:37:00,2017-01-04 01:09:00,SHP-002,SUP-05,Online
OR-49300,CUST-16737,2024-05-09 18:34:00,2024-05-09 18:39:00,2024-05-09 19:04:00,2024-05-09 19:14:00,SHP-004,SUP-08,Retail PoS
OR-49317,CUST-02316,2018-10-31 00:05:00,2018-11-07 13:14:00,2018-11-23 10:06:00,2018-11-22 03:36:00,SHP-001,SUP-09,Online
OR-49319,CUST-02853,2010-06-29 01:39:00,2010-07-08 11:00:00,2010-07-16 06:57:00,2010-07-23 04:44:00,SHP-001,SUP-01,Online
OR-49328,CUST-16212,2024-05-28 22:20:00,2024-05-28 22:29:00,2024-05-28 22:45:00,2024-05-28 22:42:00,SHP-004,SUP-02,Retail PoS
OR-49331,CUST-03296,2024-04-19 22:02:00,2024-04-19 22:10:00,2024-04-19 22:28:00,2024-04-19 22:42:00,SHP-004,SUP-07,Retail PoS
OR-49356,CUST-04450,2023-12-02 17:04:00,2023-12-04 13:35:00,2023-12-23 11:54:00,2024-01-16 06:00:00,SHP-001,SUP-05,Online
OR-49365,CUST-09114,2022-02-09 22:17:00,2022-02-12 21:39:00,2022-02-15 05:37:00,2022-02-14 13:15:00,SHP-002,SUP-10,Online
OR-49366,CUST-14878,2021-04-19 09:54:00,2021-04-19 10:02:00,2021-04-19 10:21:00,2021-04-19 10:32:00,SHP-004,SUP-07,Retail PoS
OR-49379,CUST-12920,2012-10-12 12:14:00,2012-10-12 12:19:00,2012-10-12 12:34:00,2012-10-12 12:36:00,SHP-004,SUP-10,Retail PoS
OR-49380,CUST-01148,2020-11-14 14:29:00,2020-11-14 14:37:00,2020-11-14 14:49:00,2020-11-14 15:03:00,SHP-004,SUP-01,Retail PoS
OR-49388,CUST-16432,2020-07-09 23:22:00,2020-07-20 21:23:00,2020-08-08 19:17:00,2020-07-31 01:45:00,SHP-002,SUP-07,Online
OR-49393,CUST-00444,2022-06-06 23:34:00,2022-06-17 05:37:00,2022-06-18 19:50:00,2022-07-05 13:22:00,SHP-003,SUP-04,Online
OR-49411,CUST-17421,2024-01-31 21:55:00,2024-01-31 22:00:00,2024-01-31 22:15:00,2024-01-31 22:21:00,SHP-004,SUP-04,Retail PoS
OR-49415,CUST-14342,2014-06-22 08:59:00,2014-06-29 07:50:00,2014-07-13 09:23:00,2014-07-18 17:03:00,SHP-002,SUP-07,Online
OR-49421,CUST-15696,2024-05-19 11:55:00,2024-05-24 05:17:00,2024-05-26 19:40:00,2024-05-25 05:24:00,SHP-003,SUP-04,Online
OR-49430,CUST-01922,2020-07-07 15:32:00,2020-07-07 15:39:00,2020-07-07 16:01:00,2020-07-07 15:50:00,SHP-004,SUP-01,Retail PoS
OR-49454,CUST-14220,2015-01-13 13:47:00,2015-01-15 14:37:00,2015-01-29 08:18:00,2015-02-03 19:30:00,SHP-003,SUP-04,Online
OR-49456,CUST-13660,2024-06-05 21:26:00,2024-06-07 09:44:00,2024-06-12 14:30:00,2024-06-12 07:32:00,SHP-001,SUP-04,Online
OR-49459,CUST-19680,2018-09-20 21:14:00,2018-09-28 10:42:00,2018-10-10 20:23:00,2018-10-01 09:37:00,SHP-001,SUP-10,Online
OR-49461,CUST-07344,2022-07-12 02:51:00,2022-07-12 02:56:00,2022-07-12 03:21:00,2022-07-12 03:13:00,SHP-004,SUP-06,Retail PoS
OR-49464,CUST-18087,2010-01-03 08:20:00,2010-01-07 10:45:00,2010-01-25 03:34:00,2010-01-15 11:12:00,SHP-002,SUP-02,Online
OR-49474,CUST-00201,2024-06-19 21:07:00,2024-06-19 21:15:00,2024-06-19 21:34:00,2024-06-19 21:36:00,SHP-004,SUP-03,Retail PoS
OR-49489,CUST-06800,2024-01-31 02:06:00,2024-02-10 19:07:00,2024-02-23 15:31:00,2024-03-19 18:16:00,SHP-005,SUP-08,Retail PoS
OR-49495,CUST-03928,2023-09-01 05:32:00,2023-09-06 02:45:00,2023-09-10 09:40:00,2023-09-26 18:47:00,SHP-003,SUP-02,Online
OR-49498,CUST-12235,2024-03-20 02:10:00,2024-03-20 02:20:00,2024-03-20 02:31:00,2024-03-20 02:45:00,SHP-004,SUP-09,Retail PoS
OR-49524,CUST-15330,2018-04-06 08:48:00,2018-04-08 07:16:00,2018-04-10 03:53:00,2018-04-09 23:48:00,SHP-003,SUP-02,Online
OR-49526,CUST-15990,2021-06-29 23:33:00,2021-07-03 14:52:00,2021-07-22 11:17:00,2021-07-14 19:57:00,SHP-003,SUP-01,Online
OR-49529,CUST-12189,2023-07-03 10:21:00,2023-07-03 10:26:00,2023-07-03 10:47:00,2023-07-03 10:41:00,SHP-004,SUP-04,Retail PoS
OR-49543,CUST-15854,2023-10-08 01:30:00,2023-10-08 01:39:00,2023-10-08 01:55:00,2023-10-08 01:58:00,SHP-004,SUP-04,Retail PoS
OR-49544,CUST-03589,2020-10-14 11:46:00,2020-10-14 11:56:00,2020-10-14 12:13:00,2020-10-14 12:16:00,SHP-004,SUP-01,Retail PoS
OR-49554,CUST-09347,2023-03-10 19:20:00,2023-03-11 21:07:00,2023-03-24 07:20:00,2023-04-24 02:40:00,SHP-003,SUP-07,Online
OR-49557,CUST-05416,2017-12-31 20:01:00,2018-01-04 17:27:00,2018-01-15 10:45:00,2018-01-22 11:24:00,SHP-003,SUP-04,Online
