OrderItemID,OrderID,ProductID,Quantity
OR-CBC-246946,OR-082238,PRD-00027,3
OR-BP-246947,OR-082239,PRD-00002,5
OR-MF-246948,OR-082239,PRD-00124,5
OR-BL-246949,OR-082240,PRD-00005,1
OR-CS-246950,OR-082240,PRD-00169,4
OR-CA-246951,OR-082240,PRD-00002,1
OR-WW-246952,OR-082240,PRD-00001,1
OR-MF-246953,OR-082241,PRD-00155,4
OR-EW-246954,OR-082241,PRD-00001,3
OR-CA-246955,OR-082242,PRD-00023,2
OR-EW-246956,OR-082242,PRD-00082,5
OR-SS-246957,OR-082242,PRD-00250,4
OR-AA-246958,OR-082242,PRD-00023,1
OR-TP-246959,OR-082242,PRD-00078,3
OR-GDJ-246960,OR-082243,PRD-00002,1
OR-J-246961,OR-082243,PRD-00001,3
OR-FSJ-246962,OR-082243,PRD-00073,3
OR-EW-246963,OR-082243,PRD-00006,2
OR-C-246964,OR-082243,PRD-00001,1
OR-TP-246965,OR-082244,PRD-00055,2
OR-GDJ-246966,OR-082244,PRD-00499,3
OR-BL-246967,OR-082244,PRD-00001,3
OR-KHA-246968,OR-082244,PRD-00006,4
OR-BL-246969,OR-082245,PRD-00003,1
OR-S-246970,OR-082245,PRD-00001,1
OR-AA-246971,OR-082245,PRD-00242,4
OR-CH-246972,OR-082246,PRD-00008,1
OR-CTB-246973,OR-082246,PRD-00100,2
OR-KF-246974,OR-082246,PRD-00016,4
OR-C-246975,OR-082246,PRD-00004,1
OR-EW-246976,OR-082247,PRD-00001,1
OR-HC-246977,OR-082247,PRD-00012,5
OR-CS-246978,OR-082248,PRD-00002,3
OR-C-246979,OR-082248,PRD-00394,3
OR-EW-246980,OR-082249,PRD-00002,3
OR-LN-246981,OR-082249,PRD-00084,2
OR-AA-246982,OR-082249,PRD-00001,3
OR-GDJ-246983,OR-082250,PRD-00025,2
OR-ACMP-246984,OR-082251,PRD-00001,4
OR-SS-246985,OR-082252,PRD-00001,5
OR-HC-246986,OR-082252,PRD-00018,5
OR-S-246987,OR-082252,PRD-00011,3
OR-FSJ-246988,OR-082252,PRD-00001,1
OR-CP-246989,OR-082252,PRD-00014,4
OR-BL-246990,OR-082253,PRD-00029,5
OR-CS-246991,OR-082253,PRD-00001,5
OR-J-246992,OR-082253,PRD-00192,4
OR-HCA-246993,OR-082254,PRD-00001,4
OR-CA-246994,OR-082255,PRD-00011,2
OR-S-246995,OR-082255,PRD-00001,4
OR-LN-246996,OR-082255,PRD-00002,1
OR-HD-246997,OR-082256,PRD-00011,3
OR-C-246998,OR-082257,PRD-00001,1
OR-BL-246999,OR-082257,PRD-00001,3
OR-J-247000,OR-082257,PRD-00362,1
OR-C-247001,OR-082257,PRD-00298,5
OR-SS-247002,OR-082257,PRD-00001,2
OR-SS-247003,OR-082258,PRD-00163,3
OR-J-247004,OR-082258,PRD-00001,1
OR-KHA-247005,OR-082258,PRD-00193,4
OR-CS-247006,OR-082258,PRD-00009,3
OR-EW-247007,OR-082259,PRD-00024,3
OR-HC-247008,OR-082259,PRD-00024,4
OR-FSJ-247009,OR-082259,PRD-00007,3
OR-S-247010,OR-082259,PRD-00010,3
OR-J-247011,OR-082260,PRD-00002,1
OR-C-247012,OR-082260,PRD-00063,2
OR-BP-247013,OR-082260,PRD-00050,1
OR-TP-247014,OR-082260,PRD-00008,4
OR-HC-247015,OR-082260,PRD-00495,5
OR-CA-247016,OR-082261,PRD-00001,3
OR-TP-247017,OR-082262,PRD-00272,3
OR-HF-247018,OR-082263,PRD-00001,5
OR-C-247019,OR-082263,PRD-00006,4
OR-AE-247020,OR-082263,PRD-00014,1
OR-AEF-247021,OR-082264,PRD-00014,3
OR-BL-247022,OR-082264,PRD-00118,1
OR-FSJ-247023,OR-082265,PRD-00066,3
OR-HC-247024,OR-082266,PRD-00002,3
OR-FSJ-247025,OR-082266,PRD-00004,2
OR-HCA-247026,OR-082267,PRD-00481,3
OR-WW-247027,OR-082268,PRD-00002,5
OR-AE-247028,OR-082268,PRD-00001,1
OR-FS-247029,OR-082268,PRD-00397,2
OR-TA-247030,OR-082268,PRD-00151,3
OR-C-247031,OR-082269,PRD-00112,3
OR-C-247032,OR-082270,PRD-00471,3
OR-C-247033,OR-082271,PRD-00004,5
OR-CS-247034,OR-082271,PRD-00030,2
OR-AF-247035,OR-082272,PRD-00317,5
OR-TP-247036,OR-082272,PRD-00161,5
OR-FSJ-247037,OR-082272,PRD-00010,1
OR-C-247038,OR-082272,PRD-00023,5
OR-AA-247039,OR-082272,PRD-00002,5
OR-BL-247040,OR-082273,PRD-00057,4
OR-LN-247041,OR-082273,PRD-00175,3
OR-SS-247042,OR-082274,PRD-00016,5
OR-C-247043,OR-082275,PRD-00349,1
OR-BL-247044,OR-082275,PRD-00129,1
OR-FSJ-247045,OR-082275,PRD-00040,3
OR-SS-247046,OR-082275,PRD-00090,2
OR-HC-247047,OR-082276,PRD-00272,1
OR-GDJ-247048,OR-082277,PRD-00050,2
OR-FSJ-247049,OR-082277,PRD-00001,1
OR-CA-247050,OR-082277,PRD-00023,4
OR-C-247051,OR-082277,PRD-00480,4
OR-CA-247052,OR-082278,PRD-00063,5
OR-R-247053,OR-082279,PRD-00002,3
OR-HC-247054,OR-082280,PRD-00049,1
OR-FSJ-247055,OR-082281,PRD-00016,4
OR-S-247056,OR-082281,PRD-00003,1
OR-LN-247057,OR-082282,PRD-00009,1
OR-I-247058,OR-082282,PRD-00001,2
OR-AA-247059,OR-082283,PRD-00009,5
OR-AE-247060,OR-082283,PRD-00324,3
OR-HCA-247061,OR-082283,PRD-00006,1
OR-C-247062,OR-082283,PRD-00022,3
OR-MF-247063,OR-082283,PRD-00001,1
OR-TP-247064,OR-082284,PRD-00002,2
OR-SC-247065,OR-082285,PRD-00021,1
OR-MF-247066,OR-082286,PRD-00002,5
OR-C-247067,OR-082286,PRD-00058,2
OR-BL-247068,OR-082287,PRD-00012,4
OR-SC-247069,OR-082287,PRD-00021,2
OR-C-247070,OR-082288,PRD-00136,2
OR-HC-247071,OR-082288,PRD-00029,2
OR-FSJ-247072,OR-082288,PRD-00002,5
OR-MF-247073,OR-082288,PRD-00001,4
OR-HES-247074,OR-082288,PRD-00447,1
OR-BG-247075,OR-082289,PRD-00379,5
OR-CS-247076,OR-082289,PRD-00040,3
OR-R-247077,OR-082289,PRD-00107,5
OR-FS-247078,OR-082289,PRD-00033,2
OR-WW-247079,OR-082289,PRD-00187,4
OR-CS-247080,OR-082290,PRD-00157,5
OR-BL-247081,OR-082291,PRD-00002,5
OR-J-247082,OR-082292,PRD-00073,1
OR-CS-247083,OR-082292,PRD-00001,4
OR-CS-247084,OR-082293,PRD-00003,1
OR-FSJ-247085,OR-082293,PRD-00055,1
OR-CA-247086,OR-082293,PRD-00009,5
OR-AA-247087,OR-082293,PRD-00025,1
OR-FS-247088,OR-082294,PRD-00102,4
OR-C-247089,OR-082295,PRD-00006,3
OR-H-247090,OR-082295,PRD-00001,4
OR-ASFO-247091,OR-082295,PRD-00004,4
OR-GDJ-247092,OR-082295,PRD-00011,3
OR-MF-247093,OR-082295,PRD-00001,2
OR-MF-247094,OR-082296,PRD-00012,5
OR-TP-247095,OR-082296,PRD-00007,2
OR-LN-247096,OR-082296,PRD-00194,3
OR-BL-247097,OR-082296,PRD-00005,2
OR-IL-247098,OR-082296,PRD-00135,2
OR-FSJ-247099,OR-082297,PRD-00351,3
OR-HC-247100,OR-082297,PRD-00004,4
OR-SS-247101,OR-082297,PRD-00220,4
OR-J-247102,OR-082298,PRD-00057,4
OR-HC-247103,OR-082298,PRD-00067,2
OR-EW-247104,OR-082298,PRD-00170,5
OR-TP-247105,OR-082298,PRD-00034,1
OR-Y-247106,OR-082299,PRD-00016,5
OR-J-247107,OR-082299,PRD-00003,4
OR-EW-247108,OR-082300,PRD-00001,5
OR-BL-247109,OR-082300,PRD-00001,3
OR-S-247110,OR-082300,PRD-00010,4
OR-GDJ-247111,OR-082300,PRD-00073,3
OR-APS-247112,OR-082301,PRD-00274,5
OR-IL-247113,OR-082301,PRD-00358,4
OR-I-247114,OR-082302,PRD-00001,2
OR-J-247115,OR-082303,PRD-00030,3
OR-S-247116,OR-082303,PRD-00001,1
OR-C-247117,OR-082303,PRD-00006,4
OR-GDJ-247118,OR-082303,PRD-00217,3
OR-LN-247119,OR-082303,PRD-00062,2
OR-FS-247120,OR-082304,PRD-00015,1
OR-CS-247121,OR-082305,PRD-00073,4
OR-J-247122,OR-082305,PRD-00423,3
OR-AE-247123,OR-082305,PRD-00018,5
OR-C-247124,OR-082306,PRD-00048,2
OR-SC-247125,OR-082306,PRD-00004,4
OR-MF-247126,OR-082306,PRD-00003,3
OR-CS-247127,OR-082307,PRD-00381,3
OR-MF-247128,OR-082307,PRD-00002,3
OR-FSJ-247129,OR-082307,PRD-00157,4
OR-W-247130,OR-082308,PRD-00002,1
OR-KD-247131,OR-082308,PRD-00055,5
OR-M-247132,OR-082308,PRD-00001,5
OR-FSJ-247133,OR-082309,PRD-00018,3
OR-AE-247134,OR-082309,PRD-00007,5
OR-CS-247135,OR-082309,PRD-00001,5
OR-CA-247136,OR-082310,PRD-00001,2
OR-GDJ-247137,OR-082310,PRD-00009,4
OR-C-247138,OR-082310,PRD-00008,4
OR-EW-247139,OR-082310,PRD-00006,2
OR-H-247140,OR-082310,PRD-00288,5
OR-HES-247141,OR-082311,PRD-00022,4
OR-FS-247142,OR-082311,PRD-00072,3
OR-HCA-247143,OR-082311,PRD-00287,3
OR-MF-247144,OR-082312,PRD-00019,4
OR-LN-247145,OR-082312,PRD-00001,5
OR-C-247146,OR-082313,PRD-00036,3
OR-AE-247147,OR-082313,PRD-00005,2
OR-FS-247148,OR-082313,PRD-00107,5
OR-CA-247149,OR-082313,PRD-00114,4
OR-HF-247150,OR-082314,PRD-00101,3
OR-FSJ-247151,OR-082314,PRD-00134,2
OR-TP-247152,OR-082314,PRD-00006,5
OR-TDB-247153,OR-082314,PRD-00009,1
OR-AE-247154,OR-082315,PRD-00127,1
OR-S-247155,OR-082315,PRD-00003,4
OR-H-247156,OR-082315,PRD-00054,5
OR-GDJ-247157,OR-082316,PRD-00074,5
OR-BL-247158,OR-082316,PRD-00101,5
OR-EW-247159,OR-082317,PRD-00003,3
OR-TP-247160,OR-082317,PRD-00142,5
OR-SC-247161,OR-082318,PRD-00492,1
OR-GDJ-247162,OR-082318,PRD-00140,5
OR-J-247163,OR-082318,PRD-00034,1
OR-CS-247164,OR-082318,PRD-00015,1
OR-S-247165,OR-082318,PRD-00038,4
OR-C-247166,OR-082319,PRD-00001,2
OR-SS-247167,OR-082319,PRD-00010,4
OR-W-247168,OR-082319,PRD-00015,4
OR-FSJ-247169,OR-082319,PRD-00081,5
OR-WW-247170,OR-082319,PRD-00261,2
OR-HES-247171,OR-082320,PRD-00218,3
OR-J-247172,OR-082320,PRD-00028,1
OR-FS-247173,OR-082321,PRD-00014,2
OR-C-247174,OR-082321,PRD-00265,3
OR-KW-247175,OR-082321,PRD-00056,5
OR-W-247176,OR-082321,PRD-00123,3
OR-HES-247177,OR-082322,PRD-00005,4
OR-CS-247178,OR-082322,PRD-00001,5
OR-CS-247179,OR-082323,PRD-00017,5
OR-TA-247180,OR-082323,PRD-00040,5
OR-B-247181,OR-082323,PRD-00066,4
OR-I-247182,OR-082324,PRD-00006,1
OR-TP-247183,OR-082324,PRD-00013,2
OR-EW-247184,OR-082325,PRD-00007,3
OR-FS-247185,OR-082325,PRD-00081,1
OR-IL-247186,OR-082325,PRD-00083,2
OR-J-247187,OR-082325,PRD-00011,5
OR-HC-247188,OR-082325,PRD-00090,1
OR-HC-247189,OR-082326,PRD-00006,4
OR-CA-247190,OR-082326,PRD-00001,5
OR-S-247191,OR-082326,PRD-00001,2
OR-WW-247192,OR-082326,PRD-00001,5
OR-BL-247193,OR-082326,PRD-00051,3
OR-CS-247194,OR-082327,PRD-00079,1
OR-BF-247195,OR-082327,PRD-00004,1
OR-FSJ-247196,OR-082327,PRD-00001,3
OR-SS-247197,OR-082327,PRD-00002,3
OR-KHA-247198,OR-082328,PRD-00009,1
OR-B-247199,OR-082328,PRD-00022,2
OR-I-247200,OR-082328,PRD-00153,4
OR-AEF-247201,OR-082328,PRD-00453,3
OR-W-247202,OR-082329,PRD-00018,4
OR-S-247203,OR-082329,PRD-00020,1
OR-D-247204,OR-082330,PRD-00023,1
OR-M-247205,OR-082330,PRD-00136,5
OR-MF-247206,OR-082331,PRD-00013,4
OR-S-247207,OR-082332,PRD-00002,4
OR-FS-247208,OR-082333,PRD-00001,5
OR-HC-247209,OR-082333,PRD-00002,2
OR-KF-247210,OR-082333,PRD-00006,2
OR-MF-247211,OR-082333,PRD-00427,2
OR-C-247212,OR-082334,PRD-00006,1
OR-W-247213,OR-082334,PRD-00114,3
OR-S-247214,OR-082334,PRD-00001,4
OR-GDJ-247215,OR-082334,PRD-00446,1
OR-J-247216,OR-082334,PRD-00001,1
OR-TP-247217,OR-082335,PRD-00004,3
OR-BL-247218,OR-082335,PRD-00001,1
OR-LN-247219,OR-082335,PRD-00117,1
OR-WW-247220,OR-082336,PRD-00091,5
OR-FS-247221,OR-082336,PRD-00437,2
OR-AE-247222,OR-082336,PRD-00001,2
OR-GDJ-247223,OR-082336,PRD-00002,3
OR-KF-247224,OR-082337,PRD-00279,1
OR-CS-247225,OR-082338,PRD-00056,1
OR-W-247226,OR-082338,PRD-00006,3
OR-C-247227,OR-082338,PRD-00179,3
OR-CTB-247228,OR-082338,PRD-00004,1
OR-C-247229,OR-082339,PRD-00004,3
OR-LN-247230,OR-082340,PRD-00023,1
OR-WW-247231,OR-082340,PRD-00255,5
OR-EW-247232,OR-082340,PRD-00040,1
OR-F-247233,OR-082341,PRD-00121,2
OR-TA-247234,OR-082342,PRD-00157,2
OR-AE-247235,OR-082342,PRD-00319,1
OR-J-247236,OR-082342,PRD-00004,4
OR-R-247237,OR-082343,PRD-00209,2
OR-HES-247238,OR-082344,PRD-00072,2
OR-C-247239,OR-082344,PRD-00197,1
OR-S-247240,OR-082344,PRD-00330,5
OR-H-247241,OR-082344,PRD-00001,2
OR-S-247242,OR-082345,PRD-00004,3
OR-AE-247243,OR-082345,PRD-00025,2
OR-AA-247244,OR-082345,PRD-00005,3
OR-B-247245,OR-082346,PRD-00069,5
OR-I-247246,OR-082346,PRD-00006,4
OR-W-247247,OR-082346,PRD-00002,5
OR-BL-247248,OR-082347,PRD-00243,1
OR-B-247249,OR-082347,PRD-00031,1
OR-SS-247250,OR-082347,PRD-00072,5
OR-C-247251,OR-082347,PRD-00006,1
OR-EW-247252,OR-082348,PRD-00284,2
OR-MF-247253,OR-082348,PRD-00028,1
OR-CS-247254,OR-082348,PRD-00001,1
OR-KC-247255,OR-082348,PRD-00009,5
OR-C-247256,OR-082349,PRD-00004,3
OR-CA-247257,OR-082349,PRD-00011,1
OR-SC-247258,OR-082349,PRD-00426,2
OR-B-247259,OR-082349,PRD-00002,1
OR-CS-247260,OR-082350,PRD-00047,3
OR-S-247261,OR-082350,PRD-00005,3
OR-D-247262,OR-082350,PRD-00001,4
OR-C-247263,OR-082350,PRD-00001,2
OR-EW-247264,OR-082351,PRD-00116,4
OR-BL-247265,OR-082351,PRD-00003,2
OR-PCA-247266,OR-082351,PRD-00092,1
OR-KSC-247267,OR-082351,PRD-00108,2
OR-FS-247268,OR-082351,PRD-00010,2
OR-BL-247269,OR-082352,PRD-00016,2
OR-CS-247270,OR-082352,PRD-00024,5
OR-WW-247271,OR-082352,PRD-00024,4
OR-CH-247272,OR-082353,PRD-00045,1
OR-MF-247273,OR-082353,PRD-00001,5
OR-EW-247274,OR-082353,PRD-00110,5
OR-C-247275,OR-082353,PRD-00072,3
OR-C-247276,OR-082353,PRD-00006,3
OR-GDJ-247277,OR-082354,PRD-00015,2
OR-BF-247278,OR-082354,PRD-00336,3
OR-C-247279,OR-082355,PRD-00006,4
OR-HC-247280,OR-082355,PRD-00012,3
OR-KF-247281,OR-082356,PRD-00009,3
OR-GDJ-247282,OR-082357,PRD-00002,3
OR-C-247283,OR-082357,PRD-00005,4
OR-S-247284,OR-082357,PRD-00006,2
OR-AE-247285,OR-082357,PRD-00001,2
OR-CE-247286,OR-082358,PRD-00007,1
OR-TP-247287,OR-082359,PRD-00007,3
OR-AHK-247288,OR-082360,PRD-00213,2
OR-ASFO-247289,OR-082360,PRD-00061,1
OR-MF-247290,OR-082360,PRD-00002,5
OR-J-247291,OR-082360,PRD-00075,5
OR-FSJ-247292,OR-082360,PRD-00218,4
OR-EW-247293,OR-082361,PRD-00002,2
OR-AA-247294,OR-082362,PRD-00033,1
OR-FSJ-247295,OR-082362,PRD-00004,1
OR-S-247296,OR-082362,PRD-00001,1
OR-AE-247297,OR-082362,PRD-00028,3
OR-J-247298,OR-082363,PRD-00472,1
OR-BL-247299,OR-082363,PRD-00110,3
OR-J-247300,OR-082363,PRD-00009,5
OR-TP-247301,OR-082363,PRD-00001,1
OR-J-247302,OR-082364,PRD-00045,4
OR-J-247303,OR-082365,PRD-00009,2
OR-W-247304,OR-082365,PRD-00246,2
OR-AE-247305,OR-082365,PRD-00002,3
OR-HC-247306,OR-082365,PRD-00049,4
OR-CA-247307,OR-082365,PRD-00003,2
OR-SB-247308,OR-082366,PRD-00001,1
OR-CA-247309,OR-082366,PRD-00260,3
OR-KHA-247310,OR-082367,PRD-00007,2
OR-TP-247311,OR-082367,PRD-00031,2
OR-J-247312,OR-082367,PRD-00001,4
OR-MF-247313,OR-082367,PRD-00002,5
OR-FS-247314,OR-082367,PRD-00429,5
OR-J-247315,OR-082368,PRD-00013,4
OR-FS-247316,OR-082368,PRD-00004,5
OR-I-247317,OR-082368,PRD-00001,1
OR-KW-247318,OR-082368,PRD-00087,2
OR-EW-247319,OR-082369,PRD-00006,3
OR-BL-247320,OR-082369,PRD-00199,4
OR-WW-247321,OR-082370,PRD-00057,3
OR-J-247322,OR-082370,PRD-00012,1
OR-FS-247323,OR-082370,PRD-00244,1
OR-KHA-247324,OR-082371,PRD-00030,5
OR-EW-247325,OR-082371,PRD-00005,1
OR-C-247326,OR-082371,PRD-00013,3
OR-D-247327,OR-082372,PRD-00008,2
OR-CS-247328,OR-082372,PRD-00051,2
OR-SC-247329,OR-082372,PRD-00002,4
OR-FSJ-247330,OR-082373,PRD-00233,2
OR-BBSG-247331,OR-082373,PRD-00007,5
OR-HCA-247332,OR-082374,PRD-00116,2
OR-HC-247333,OR-082375,PRD-00061,3
OR-CBC-247334,OR-082375,PRD-00106,1
OR-WW-247335,OR-082376,PRD-00284,2
OR-NF-247336,OR-082377,PRD-00001,4
OR-CS-247337,OR-082377,PRD-00025,1
OR-BL-247338,OR-082377,PRD-00023,3
OR-STB-247339,OR-082377,PRD-00007,1
OR-AC-247340,OR-082378,PRD-00261,1
OR-FS-247341,OR-082378,PRD-00001,5
OR-AA-247342,OR-082378,PRD-00125,5
OR-C-247343,OR-082378,PRD-00032,5
OR-BL-247344,OR-082379,PRD-00007,1
OR-B-247345,OR-082379,PRD-00001,3
OR-H-247346,OR-082380,PRD-00249,3
OR-EW-247347,OR-082380,PRD-00002,5
OR-FSJ-247348,OR-082380,PRD-00013,4
OR-FS-247349,OR-082380,PRD-00010,1
OR-SS-247350,OR-082381,PRD-00001,4
OR-SC-247351,OR-082381,PRD-00004,2
OR-HC-247352,OR-082382,PRD-00002,1
OR-FS-247353,OR-082382,PRD-00022,4
OR-SS-247354,OR-082383,PRD-00001,4
OR-I-247355,OR-082383,PRD-00003,5
OR-HF-247356,OR-082383,PRD-00457,1
OR-AA-247357,OR-082383,PRD-00025,5
OR-BL-247358,OR-082383,PRD-00001,3
OR-HES-247359,OR-082384,PRD-00021,5
OR-SS-247360,OR-082384,PRD-00008,3
OR-ASFO-247361,OR-082384,PRD-00002,3
OR-S-247362,OR-082384,PRD-00011,5
OR-SC-247363,OR-082385,PRD-00130,4
OR-HCA-247364,OR-082385,PRD-00001,3
OR-HES-247365,OR-082385,PRD-00001,5
OR-EW-247366,OR-082386,PRD-00288,1
OR-SB-247367,OR-082387,PRD-00171,2
OR-C-247368,OR-082388,PRD-00264,3
OR-SP-247369,OR-082388,PRD-00157,4
OR-S-247370,OR-082388,PRD-00014,5
OR-D-247371,OR-082388,PRD-00211,4
OR-CE-247372,OR-082388,PRD-00142,2
OR-WW-247373,OR-082389,PRD-00004,3
OR-C-247374,OR-082389,PRD-00001,3
OR-AE-247375,OR-082390,PRD-00001,3
OR-GDJ-247376,OR-082390,PRD-00337,2
OR-MF-247377,OR-082391,PRD-00324,2
OR-HES-247378,OR-082391,PRD-00030,4
OR-CS-247379,OR-082392,PRD-00029,4
OR-C-247380,OR-082392,PRD-00004,5
OR-HCA-247381,OR-082392,PRD-00040,2
OR-W-247382,OR-082392,PRD-00020,5
OR-KHA-247383,OR-082393,PRD-00002,4
OR-F-247384,OR-082394,PRD-00002,2
OR-CS-247385,OR-082395,PRD-00001,5
OR-SS-247386,OR-082395,PRD-00105,1
OR-J-247387,OR-082396,PRD-00034,1
OR-AE-247388,OR-082396,PRD-00002,5
OR-GDJ-247389,OR-082397,PRD-00106,2
OR-KHA-247390,OR-082398,PRD-00204,1
OR-S-247391,OR-082398,PRD-00021,3
OR-C-247392,OR-082398,PRD-00001,4
OR-I-247393,OR-082398,PRD-00011,5
OR-I-247394,OR-082399,PRD-00001,1
OR-AEF-247395,OR-082400,PRD-00323,4
OR-AE-247396,OR-082400,PRD-00191,5
OR-FS-247397,OR-082400,PRD-00070,3
OR-SS-247398,OR-082401,PRD-00059,2
OR-S-247399,OR-082401,PRD-00263,2
OR-WW-247400,OR-082401,PRD-00004,1
OR-CP-247401,OR-082401,PRD-00001,5
OR-CA-247402,OR-082401,PRD-00003,5
OR-WW-247403,OR-082402,PRD-00001,1
OR-W-247404,OR-082403,PRD-00004,5
OR-EW-247405,OR-082403,PRD-00404,3
OR-C-247406,OR-082403,PRD-00027,4
OR-AGGF-247407,OR-082403,PRD-00006,1
OR-W-247408,OR-082404,PRD-00221,5
OR-SS-247409,OR-082404,PRD-00003,2
OR-HC-247410,OR-082405,PRD-00045,2
OR-MAP-247411,OR-082405,PRD-00003,3
OR-S-247412,OR-082405,PRD-00455,5
OR-M-247413,OR-082405,PRD-00034,1
OR-F-247414,OR-082406,PRD-00020,2
OR-FSJ-247415,OR-082406,PRD-00026,5
OR-BG-247416,OR-082406,PRD-00007,3
OR-WW-247417,OR-082406,PRD-00007,4
OR-CH-247418,OR-082407,PRD-00056,5
OR-AE-247419,OR-082407,PRD-00293,4
OR-TP-247420,OR-082407,PRD-00042,2
OR-S-247421,OR-082407,PRD-00106,1
OR-AA-247422,OR-082407,PRD-00104,3
OR-J-247423,OR-082408,PRD-00001,5
OR-S-247424,OR-082408,PRD-00426,3
OR-EW-247425,OR-082408,PRD-00098,2
OR-J-247426,OR-082408,PRD-00170,3
OR-STB-247427,OR-082408,PRD-00490,4
OR-ASFO-247428,OR-082409,PRD-00002,1
OR-MF-247429,OR-082410,PRD-00017,3
OR-D-247430,OR-082410,PRD-00025,5
OR-AE-247431,OR-082411,PRD-00004,3
OR-FSJ-247432,OR-082412,PRD-00285,3
OR-CS-247433,OR-082412,PRD-00003,2
OR-GDJ-247434,OR-082413,PRD-00008,4
OR-S-247435,OR-082413,PRD-00001,3
OR-S-247436,OR-082413,PRD-00001,3
OR-FSJ-247437,OR-082413,PRD-00003,2
OR-BL-247438,OR-082413,PRD-00036,5
OR-KHA-247439,OR-082414,PRD-00064,5
OR-C-247440,OR-082414,PRD-00002,1
OR-AE-247441,OR-082415,PRD-00026,1
OR-BL-247442,OR-082416,PRD-00138,3
OR-SS-247443,OR-082416,PRD-00007,5
OR-TA-247444,OR-082417,PRD-00001,3
OR-CS-247445,OR-082417,PRD-00010,4
OR-CA-247446,OR-082418,PRD-00172,2
OR-C-247447,OR-082418,PRD-00017,3
OR-HC-247448,OR-082418,PRD-00041,4
OR-HES-247449,OR-082419,PRD-00025,2
OR-AA-247450,OR-082419,PRD-00001,5
OR-C-247451,OR-082419,PRD-00001,1
OR-CS-247452,OR-082420,PRD-00019,1
OR-J-247453,OR-082420,PRD-00001,5
OR-SS-247454,OR-082420,PRD-00006,5
OR-DN-247455,OR-082420,PRD-00005,5
OR-C-247456,OR-082421,PRD-00003,1
OR-S-247457,OR-082421,PRD-00155,3
OR-BL-247458,OR-082422,PRD-00058,3
OR-TP-247459,OR-082422,PRD-00049,2
OR-GDJ-247460,OR-082422,PRD-00005,3
OR-J-247461,OR-082423,PRD-00017,1
OR-CA-247462,OR-082423,PRD-00099,4
OR-FSD-247463,OR-082423,PRD-00001,5
OR-SS-247464,OR-082424,PRD-00011,5
OR-J-247465,OR-082425,PRD-00218,5
OR-AE-247466,OR-082425,PRD-00019,5
OR-MF-247467,OR-082425,PRD-00001,3
OR-F-247468,OR-082425,PRD-00006,1
OR-BL-247469,OR-082426,PRD-00043,4
OR-LN-247470,OR-082426,PRD-00214,2
OR-EW-247471,OR-082426,PRD-00018,4
OR-CS-247472,OR-082427,PRD-00237,1
OR-APS-247473,OR-082428,PRD-00306,1
OR-MF-247474,OR-082428,PRD-00022,1
OR-W-247475,OR-082428,PRD-00003,1
OR-EW-247476,OR-082429,PRD-00078,5
OR-AE-247477,OR-082429,PRD-00004,2
OR-ACMP-247478,OR-082430,PRD-00032,3
OR-S-247479,OR-082430,PRD-00005,4
OR-HC-247480,OR-082430,PRD-00003,5
OR-TP-247481,OR-082431,PRD-00007,4
OR-HS-247482,OR-082431,PRD-00002,2
OR-C-247483,OR-082431,PRD-00001,2
OR-HES-247484,OR-082431,PRD-00171,3
OR-FSJ-247485,OR-082432,PRD-00016,2
OR-BL-247486,OR-082432,PRD-00001,3
OR-CH-247487,OR-082433,PRD-00002,1
OR-J-247488,OR-082433,PRD-00067,2
OR-AA-247489,OR-082433,PRD-00002,5
OR-AF-247490,OR-082434,PRD-00163,4
OR-S-247491,OR-082434,PRD-00002,3
OR-KF-247492,OR-082434,PRD-00001,2
OR-LN-247493,OR-082434,PRD-00015,3
OR-S-247494,OR-082435,PRD-00009,1
OR-CS-247495,OR-082436,PRD-00048,2
OR-IL-247496,OR-082436,PRD-00109,4
OR-BL-247497,OR-082437,PRD-00001,5
OR-KW-247498,OR-082437,PRD-00014,2
OR-WW-247499,OR-082438,PRD-00003,5
OR-J-247500,OR-082438,PRD-00073,5
OR-CA-247501,OR-082438,PRD-00002,2
OR-FSJ-247502,OR-082438,PRD-00001,5
OR-CS-247503,OR-082438,PRD-00002,1
OR-CS-247504,OR-082439,PRD-00003,1
OR-S-247505,OR-082439,PRD-00002,4
OR-HPC-247506,OR-082439,PRD-00010,1
OR-C-247507,OR-082440,PRD-00109,1
OR-I-247508,OR-082440,PRD-00001,2
OR-LN-247509,OR-082440,PRD-00001,4
OR-WW-247510,OR-082440,PRD-00088,4
OR-J-247511,OR-082441,PRD-00025,1
OR-SS-247512,OR-082441,PRD-00005,4
OR-EW-247513,OR-082441,PRD-00028,2
OR-W-247514,OR-082442,PRD-00003,5
OR-S-247515,OR-082442,PRD-00041,5
OR-BL-247516,OR-082442,PRD-00004,1
OR-C-247517,OR-082442,PRD-00003,1
OR-C-247518,OR-082443,PRD-00013,3
OR-AE-247519,OR-082444,PRD-00008,1
OR-B-247520,OR-082444,PRD-00001,5
OR-S-247521,OR-082445,PRD-00061,2
OR-BL-247522,OR-082445,PRD-00010,1
OR-HES-247523,OR-082446,PRD-00094,2
OR-TP-247524,OR-082447,PRD-00003,3
OR-AHK-247525,OR-082447,PRD-00386,5
OR-C-247526,OR-082448,PRD-00151,2
OR-C-247527,OR-082448,PRD-00382,5
OR-J-247528,OR-082448,PRD-00080,4
